VESSEL_NAME,VESSEL_NO,DIRECTION,NUM_BARGES,ARRIVAL_DATE,TIMEZONE,MMSI,SOL_DATE,END_OF_LOCKAGE,Unnamed: 0,DELAY_MINS,SEQ_NO
SEA MULE (TOW),569742,D,2,2023-10-03 13:51:00,CST,,2023-10-03 14:45:00,2023-10-03 15:20:00,220.0,54.0,-
MISS CARTER W,1334369,U,0,2023-10-03 13:23:00,CST,,2023-10-03 14:00:00,2023-10-03 14:25:00,221.0,37.0,-
SOUTHERN BELLE  (TOW),516701,D,6,2023-10-03 11:29:00,CST,,2023-10-03 12:26:00,2023-10-03 13:00:00,222.0,57.0,-
COUSHATTA (TOW),1040099,D,2,2023-10-03 10:45:00,CST,,2023-10-03 11:51:00,2023-10-03 12:20:00,223.0,66.0,-
GEORGE ROWE (TOW),912893,D,2,2023-10-03 10:11:00,CST,,2023-10-03 11:10:00,2023-10-03 11:45:00,224.0,59.0,-
FATHER PAT (TOW 2011) 76X35,1237423,D,3,2023-10-03 09:56:00,CST,,2023-10-03 10:11:00,2023-10-03 10:45:00,225.0,15.0,-
SARAH D (TOW),1167754,D,3,2023-10-03 09:52:00,CST,,2023-10-03 10:00:00,2023-10-03 10:40:00,226.0,8.0,-
HONDO (TOW95X35),1217767,U,4,2023-10-03 07:21:00,CST,,2023-10-03 08:13:00,2023-10-03 08:47:00,227.0,52.0,-
POINT A LA HACHE,1265682,U,2,2023-10-03 06:59:00,CST,,2023-10-03 07:40:00,2023-10-03 08:07:00,228.0,41.0,-
WALTER ( TOW 1995),1033116,D,2,2023-10-03 05:21:00,CST,,2023-10-03 05:54:00,2023-10-03 06:26:00,229.0,33.0,-
REBOUND,286204,D,6,2023-10-03 04:49:00,CST,,2023-10-03 05:20:00,2023-10-03 05:45:00,230.0,31.0,-
CHOCTAW (TOW),971260,U,2,2023-10-03 03:01:00,CST,,2023-10-03 04:44:00,2023-10-03 05:06:00,231.0,103.0,-
KEVIN ALLEN,1273624,U,2,2023-10-03 01:23:00,CST,,2023-10-03 04:00:00,2023-10-03 04:38:00,232.0,157.0,-
AL CENAC,1316302,U,3,2023-10-03 01:26:00,CST,,2023-10-03 03:02:00,2023-10-03 03:44:00,233.0,96.0,-
LAURENCE M GONSOULIN (TOW 2014,1252652,U,3,2023-10-03 00:34:00,CST,,2023-10-03 02:00:00,2023-10-03 02:50:00,234.0,86.0,-
CREOLE RIVERS (TOW),590667,D,1,2023-10-03 00:38:00,CST,,2023-10-03 01:13:00,2023-10-03 01:46:00,235.0,35.0,-
EARL GONSOULIN,1050586,D,2,2023-10-03 00:02:00,CST,,2023-10-03 00:49:00,2023-10-03 01:42:00,236.0,47.0,-
BROOKE BANTA 75X30,1233112,D,2,2023-10-02 22:57:00,CST,,2023-10-03 00:17:00,2023-10-03 00:44:00,237.0,80.0,-
CY,1166679,D,2,2023-10-02 21:24:00,CST,,2023-10-02 23:40:00,2023-10-03 00:06:00,238.0,136.0,-
EMILEE ALEXIS (TOW),518267,D,1,2023-10-02 22:14:00,CST,,2023-10-02 22:58:00,2023-10-02 23:27:00,239.0,44.0,-
AMERICAN LIFE (TOW 2016) 76X34,1268290,D,2,2023-10-02 21:12:00,CST,,2023-10-02 22:51:00,2023-10-02 23:24:00,240.0,99.0,-
CHARLIE C (TOW),544273,D,6,2023-10-02 21:16:00,CST,,2023-10-02 22:15:00,2023-10-02 22:48:00,241.0,59.0,-
BRITTANY LYNN (TOW 50X22),599049,D,1,2023-10-02 20:51:00,CST,,2023-10-02 21:48:00,2023-10-02 22:10:00,242.0,57.0,-
ASPEN (TOW 2016) 75X34,1270614,U,2,2023-10-02 20:19:00,CST,,2023-10-02 20:58:00,2023-10-02 21:31:00,243.0,39.0,-
ANITA EVE SHARP  (TOW 1985),680357,U,6,2023-10-02 20:01:00,CST,,2023-10-02 20:24:00,2023-10-02 20:56:00,244.0,23.0,-
JEFF KINDL (TOW 2016) 86X35,1266571,D,5,2023-10-02 18:07:00,CST,,2023-10-02 19:23:00,2023-10-02 19:53:00,245.0,76.0,-
JOHN DEMPSEY,1251693,U,2,2023-10-02 17:55:00,CST,,2023-10-02 18:30:00,2023-10-02 19:04:00,246.0,35.0,-
F LOGAN (TOW),571495,D,1,2023-10-02 16:42:00,CST,,2023-10-02 17:10:00,2023-10-02 17:35:00,247.0,28.0,-
WILLIAM NOLAN (TOW),622761,D,0,2023-10-02 16:08:00,CST,,2023-10-02 16:46:00,2023-10-02 17:08:00,248.0,38.0,-
DANNY OCKMAN,644041,D,6,2023-10-02 16:00:00,CST,,2023-10-02 16:25:00,2023-10-02 17:05:00,249.0,25.0,-
PADDY (TOW 1996),1040254,U,2,2023-10-02 14:09:00,CST,,2023-10-02 15:20:00,2023-10-02 15:59:00,250.0,71.0,-
BETSY BLESSEY,1109349,D,2,2023-10-02 14:05:00,CST,,2023-10-02 14:30:00,2023-10-02 15:10:00,251.0,25.0,-
ANGELLE (TOW 56X22),616510,U,1,2023-10-02 12:24:00,CST,,2023-10-02 12:46:00,2023-10-02 13:05:00,252.0,22.0,-
HIGH ISLAND (TOW 78X34)2012,1242165,U,2,2023-10-02 11:20:00,CST,,2023-10-02 12:05:00,2023-10-02 12:40:00,253.0,45.0,-
MISS GENEVIEVE,1276019,D,2,2023-10-02 10:40:00,CST,,2023-10-02 11:20:00,2023-10-02 11:55:00,254.0,40.0,-
GOVERNOR MIKE HUCKABEE 80X30,1236450,U,2,2023-10-02 10:13:00,CST,,2023-10-02 10:35:00,2023-10-02 11:10:00,255.0,22.0,-
WILTON LEBOEUF (TOW),647866,D,1,2023-10-02 08:35:00,CST,,2023-10-02 09:51:00,2023-10-02 10:25:00,256.0,76.0,-
JUDY S FRIED (TOW),1165345,D,2,2023-10-02 08:00:00,CST,,2023-10-02 09:40:00,2023-10-02 10:20:00,257.0,100.0,-
FORKED ISLAND,1259044,U,2,2023-10-02 07:00:00,CST,,2023-10-02 08:51:00,2023-10-02 09:32:00,258.0,111.0,-
DELACROIX,1256869,U,1,2023-10-02 07:59:00,CST,,2023-10-02 08:30:00,2023-10-02 09:25:00,259.0,31.0,-
PETER BRENT ICE,1301258,D,2,2023-10-02 05:49:00,CST,,2023-10-02 07:45:00,2023-10-02 08:20:00,260.0,116.0,-
CAPT DOUG WRIGHT,1202864,U,5,2023-10-02 05:28:00,CST,,2023-10-02 06:40:00,2023-10-02 07:15:00,261.0,72.0,-
MISS WHITNEY (TOW),629534,U,1,2023-10-02 05:00:00,CST,,2023-10-02 06:13:00,2023-10-02 06:36:00,262.0,73.0,-
SWEENEY,1252151,U,2,2023-10-02 04:28:00,CST,,2023-10-02 06:08:00,2023-10-02 06:32:00,263.0,100.0,-
BELLE AMIE,1255924,D,0,2023-10-02 05:34:00,CST,,2023-10-02 05:51:00,2023-10-02 06:02:00,264.0,17.0,-
CHIPPEWA,1262260,U,2,2023-10-02 01:54:00,CST,,2023-10-02 05:17:00,2023-10-02 05:48:00,265.0,203.0,-
"NEIL MARTIN (TOW, 72'X30')",1254922,U,6,2023-10-02 01:02:00,CST,,2023-10-02 04:42:00,2023-10-02 05:04:00,266.0,220.0,-
LIV (TOW 2015) 72X30,1261486,U,6,2023-10-02 00:13:00,CST,,2023-10-02 04:08:00,2023-10-02 04:37:00,267.0,235.0,-
TIM TAUZIN (TOW 52X20),1048911,U,1,2023-10-02 00:09:00,CST,,2023-10-02 03:52:00,2023-10-02 04:30:00,268.0,223.0,-
DANNY ETHERIDGE (TOW),271681,D,6,2023-10-01 22:37:00,CST,,2023-10-02 03:06:00,2023-10-02 03:38:00,269.0,269.0,-
DRUE ARAMISE,1307051,D,3,2023-10-01 22:35:00,CST,,2023-10-02 02:31:00,2023-10-02 03:03:00,270.0,236.0,-
DANNY TERRAL (TOW) 75X26,651548,D,6,2023-10-01 22:23:00,CST,,2023-10-02 01:55:00,2023-10-02 02:22:00,271.0,212.0,-
MISS GABRIELLA,1265914,D,3,2023-10-01 22:11:00,CST,,2023-10-02 01:12:00,2023-10-02 01:43:00,272.0,181.0,-
MICHELE GONSOULIN ( TOW ),1194788,D,2,2023-10-01 22:09:00,CST,,2023-10-02 00:47:00,2023-10-02 01:08:00,273.0,158.0,-
REX,592021,U,0,2023-10-01 22:52:00,CST,,2023-10-01 23:48:00,2023-10-02 00:16:00,274.0,56.0,-
RITA (TOW),544740,U,6,2023-10-01 21:22:00,CST,,2023-10-01 23:24:00,2023-10-02 00:13:00,275.0,122.0,-
RENEE T WHATLEY (TOW),1194317,D,1,2023-10-01 21:01:00,CST,,2023-10-01 22:36:00,2023-10-01 22:59:00,276.0,95.0,-
HOWARD BLANK (TOW 86X32),1221426,D,2,2023-10-01 20:37:00,CST,,2023-10-01 22:05:00,2023-10-01 22:28:00,277.0,88.0,-
JERIS AUTHEMENT,1252182,U,2,2023-10-01 19:17:00,CST,,2023-10-01 21:13:00,2023-10-01 21:39:00,278.0,116.0,-
LADY OF PERPETUAL HELP(TOW),1207724,U,6,2023-10-01 18:32:00,CST,,2023-10-01 20:08:00,2023-10-01 20:58:00,279.0,96.0,-
CREOLE RIVERS (TOW),590667,U,1,2023-10-01 17:40:00,CST,,2023-10-01 19:50:00,2023-10-01 20:51:00,280.0,130.0,-
CAPT. GREGORY PETER (TOW),1033115,U,1,2023-10-01 17:30:00,CST,,2023-10-01 19:42:00,2023-10-01 20:49:00,281.0,132.0,-
TIM SCOTT,1253090,U,2,2023-10-01 16:32:00,CST,,2023-10-01 18:51:00,2023-10-01 19:34:00,282.0,139.0,-
REDDING C,1049430,U,1,2023-10-01 15:02:00,CST,,2023-10-01 18:30:00,2023-10-01 19:28:00,283.0,208.0,-
ZOIE (TOW),558543,D,4,2023-10-01 16:06:00,CST,,2023-10-01 17:49:00,2023-10-01 18:20:00,284.0,103.0,-
ANDREW WALSH,1316597,D,2,2023-10-01 14:23:00,CST,,2023-10-01 17:30:00,2023-10-01 18:15:00,285.0,187.0,-
PARKER JAMES (TOW 72' X 30'),1276020,U,3,2023-10-01 14:49:00,CST,,2023-10-01 16:45:00,2023-10-01 17:15:00,286.0,116.0,-
LAFITTE,1242386,D,1,2023-10-01 14:18:00,CST,,2023-10-01 15:51:00,2023-10-01 16:15:00,287.0,93.0,-
CALIFORNIA CHROME (TOW 2019),1292966,D,6,2023-10-01 14:08:00,CST,,2023-10-01 15:40:00,2023-10-01 16:10:00,288.0,92.0,-
MR DEAN (TOW 66X24),596343,U,0,2023-10-01 14:58:00,CST,,2023-10-01 15:15:00,2023-10-01 15:35:00,289.0,17.0,-
MISS BETH (TOW),641329,U,1,2023-10-01 14:55:00,CST,,2023-10-01 15:05:00,2023-10-01 15:30:00,290.0,10.0,-
MARTIN CHALLENGER (TOW),1051672,U,2,2023-10-01 13:59:00,CST,,2023-10-01 14:20:00,2023-10-01 14:52:00,291.0,21.0,-
RALPH C,1292862,D,2,2023-09-21 07:22:00,CST,,,,292.0,15.0,
STEVEN M BRYAN (2010) 86X32,1223817,D,2,2023-09-21 04:30:00,CST,,,,293.0,187.0,2
BEAU ANDREW (TOW),1209107,U,1,2023-09-21 06:16:00,CST,,2023-09-21 06:48:00,2023-09-21 07:10:00,294.0,32.0,-
T H KELLY (TOW),693109,U,2,2023-09-21 02:52:00,CST,,2023-09-21 06:40:00,2023-09-21 07:05:00,295.0,228.0,-
TENSAW (TOW 65X26 ),1186668,D,1,2023-09-21 03:14:00,CST,,2023-09-21 05:49:00,2023-09-21 06:18:00,296.0,155.0,-
CAPT ANTHONY (TOW 2011),1232275,D,1,2023-09-21 00:26:00,CST,,2023-09-21 05:36:00,2023-09-21 06:24:00,297.0,310.0,-
MADELINE ( TOW 2008 ),1209145,D,2,2023-09-21 01:33:00,CST,,2023-09-21 05:26:00,2023-09-21 06:12:00,298.0,233.0,-
BLESSED TRINITY (TOW),1216547,U,6,2023-09-21 02:07:00,CST,,2023-09-21 04:27:00,2023-09-21 04:52:00,299.0,140.0,-
HALLIE T,1270439,U,6,2023-09-20 22:35:00,CST,,2023-09-21 03:45:00,2023-09-21 04:11:00,300.0,310.0,-
CAPT ROBERT J BANTA (TOW),1263089,U,2,2023-09-20 20:31:00,CST,,2023-09-21 03:00:00,2023-09-21 03:27:00,301.0,389.0,-
WOOD RIVER (TOW 2012),1233527,U,2,2023-09-20 20:26:00,CST,,2023-09-21 02:10:00,2023-09-21 02:31:00,302.0,344.0,-
MISS GABRIELLA,1265914,D,0,2023-09-21 01:01:00,CST,,2023-09-21 01:40:00,2023-09-21 01:55:00,303.0,39.0,-
JANE (TOW),1065316,U,0,2023-09-21 00:33:00,CST,,2023-09-21 01:11:00,2023-09-21 01:35:00,304.0,38.0,-
AMERICAN SPIRIT (TOW 2014) 75X,1252998,U,2,2023-09-20 19:20:00,CST,,2023-09-21 01:00:00,2023-09-21 01:28:00,305.0,340.0,-
CAPT NILES SHOEMAKER,1239879,U,2,2023-09-20 19:56:00,CST,,2023-09-21 00:15:00,2023-09-21 00:40:00,306.0,259.0,-
MISS MICHELLE  (TOW),607802,D,1,2023-09-20 19:49:00,CST,,2023-09-20 23:25:00,2023-09-20 23:51:00,307.0,216.0,-
GEORGE W BANTA (TOW),266928,D,2,2023-09-20 19:39:00,CST,,2023-09-20 23:02:00,2023-09-20 23:45:00,308.0,203.0,-
ST CHARLES (TOW)76X35,1230767,D,3,2023-09-20 19:31:00,CST,,2023-09-20 22:32:00,2023-09-20 22:54:00,309.0,181.0,-
GOSPEL LIGHT (TOW),570130,U,6,2023-09-20 19:31:00,CST,,2023-09-20 21:45:00,2023-09-20 22:06:00,310.0,134.0,-
COUSHATTA (TOW),1040099,U,2,2023-09-20 17:57:00,CST,,2023-09-20 21:18:00,2023-09-20 21:39:00,311.0,201.0,-
ALICE GOLDING,1253566,D,2,2023-09-20 18:53:00,CST,,2023-09-20 20:29:00,2023-09-20 20:52:00,312.0,96.0,-
CALIFORNIA CHROME (TOW 2019),1292966,D,6,2023-09-20 16:52:00,CST,,2023-09-20 20:00:00,2023-09-20 20:23:00,313.0,188.0,-
LOUIE LEONE,1247315,U,2,2023-09-20 15:45:00,CST,,2023-09-20 19:17:00,2023-09-20 19:39:00,314.0,212.0,-
ST PADRE PIO (TOW 74X28),1212045,U,6,2023-09-20 15:44:00,CST,,2023-09-20 18:45:00,2023-09-20 19:11:00,315.0,181.0,-
MARGARET ANNE (TOW 2017) 81X32,1275151,U,3,2023-09-20 15:31:00,CST,,2023-09-20 18:16:00,2023-09-20 18:38:00,316.0,165.0,-
M/V LILLIAN LOUISE,1267422,U,3,2023-09-20 15:07:00,CST,,2023-09-20 17:50:00,2023-09-20 18:10:00,317.0,163.0,-
HENRY J SOUDELIER III ( TOW ),1195775,D,2,2023-09-20 14:42:00,CST,,2023-09-20 16:30:00,2023-09-20 16:55:00,318.0,108.0,-
Paddy Ann,1201764,U,1,2023-09-20 15:23:00,CST,,2023-09-20 16:00:00,2023-09-20 16:25:00,319.0,37.0,-
MARY BURKE LILES (TOW),1075425,U,2,2023-09-20 14:04:00,CST,,2023-09-20 15:50:00,2023-09-20 16:20:00,320.0,106.0,-
MIKE MITCHELL,624349,U,6,2023-09-20 14:01:00,CST,,2023-09-20 15:20:00,2023-09-20 15:40:00,321.0,79.0,-
CITATION (TOW),1217083,U,3,2023-09-20 13:58:00,CST,,2023-09-20 14:30:00,2023-09-20 14:50:00,322.0,32.0,-
KARNES (TOW 2013) 78X34,1250883,D,2,2023-09-20 13:37:00,CST,,2023-09-20 13:50:00,2023-09-20 14:20:00,323.0,13.0,-
CAROL M OTT (TOW),1071633,U,2,2023-09-20 11:43:00,CST,,2023-09-20 12:36:00,2023-09-20 13:15:00,324.0,53.0,-
JERIS AUTHEMENT,1252182,U,2,2023-09-20 11:51:00,CST,,2023-09-20 12:05:00,2023-09-20 12:30:00,325.0,14.0,-
PARKER JAMES (TOW 72' X 30'),1276020,U,6,2023-09-20 09:33:00,CST,,2023-09-20 10:30:00,2023-09-20 10:55:00,326.0,57.0,-
MISS SYDNEY,1249673,D,0,2023-09-20 09:45:00,CST,,2023-09-20 09:50:00,2023-09-20 10:08:00,327.0,5.0,-
CSS SHENANDOAH (TOW 2019),1300154,U,3,2023-09-20 08:46:00,CST,,2023-09-20 09:05:00,2023-09-20 09:33:00,328.0,19.0,-
INNOVATOR (TOW 76X35),1244544,U,1,2023-09-20 08:14:00,CST,,2023-09-20 08:55:00,2023-09-20 09:27:00,329.0,41.0,-
RODNEY HAGEBOLS,1325577,U,2,2023-09-20 07:55:00,CST,,2023-09-20 08:10:00,2023-09-20 08:35:00,330.0,15.0,-
CHRISTINE (TOW 2004),1165438,U,2,2023-09-20 06:40:00,CST,,2023-09-20 07:25:00,2023-09-20 07:45:00,331.0,45.0,-
CHERYL ANN (TOW 66X26),1134298,D,0,2023-09-20 06:53:00,CST,,2023-09-20 06:53:00,2023-09-20 07:15:00,332.0,0.0,-
NATHAN THOMAS (TOW),641865,D,1,2023-09-20 06:22:00,CST,,2023-09-20 06:40:00,2023-09-20 07:10:00,333.0,18.0,-
BLESSED TRINITY (TOW),1216547,D,6,2023-09-20 04:26:00,CST,,2023-09-20 05:15:00,2023-09-20 05:45:00,334.0,49.0,-
TIM SCOTT,1253090,U,2,2023-09-20 02:26:00,CST,,2023-09-20 04:40:00,2023-09-20 05:10:00,335.0,134.0,-
MARK L DUPLANTIS,1209682,D,4,2023-09-20 02:30:00,CST,,2023-09-20 03:56:00,2023-09-20 04:35:00,336.0,86.0,-
JUDY S FRIED (TOW),1165345,D,2,2023-09-20 02:03:00,CST,,2023-09-20 03:45:00,2023-09-20 04:25:00,337.0,102.0,-
MON TA (TOW 70X24) 2012,1237633,U,6,2023-09-20 00:32:00,CST,,2023-09-20 02:40:00,2023-09-20 03:10:00,338.0,128.0,-
EUGENIE J HUGER (TOW 2012),1242009,U,6,2023-09-20 00:16:00,CST,,2023-09-20 02:00:00,2023-09-20 02:32:00,339.0,104.0,-
PAT CENAC,1303152,D,3,2023-09-20 00:01:00,CST,,2023-09-20 01:10:00,2023-09-20 01:40:00,340.0,69.0,-
JANICE TYSON (TOW 96X30 ),1181048,U,2,2023-09-19 23:25:00,CST,,2023-09-20 00:05:00,2023-09-20 00:40:00,341.0,40.0,-
BEN STRAFUSS,1243634,U,2,2023-09-19 23:03:00,CST,,2023-09-19 23:23:00,2023-09-19 23:50:00,342.0,20.0,-
ROGER WILLIAMSON,1263519,U,2,2023-09-19 21:52:00,CST,,2023-09-19 22:50:00,2023-09-19 23:17:00,343.0,58.0,-
FRANK GOLEMI (TOW),1251200,D,3,2023-09-19 21:48:00,CST,,2023-09-19 22:14:00,2023-09-19 22:42:00,344.0,26.0,-
CSS SHENANDOAH (TOW 2019),1300154,D,1,2023-09-19 21:29:00,CST,,2023-09-19 21:40:00,2023-09-19 22:08:00,345.0,11.0,-
DRUE ARAMISE,1307051,U,3,2023-09-19 19:29:00,CST,,2023-09-19 20:20:00,2023-09-19 20:55:00,346.0,51.0,-
CHEROKEE (TOW 2015) 85X35,1261334,D,2,2023-09-19 18:59:00,CST,,2023-09-19 19:20:00,2023-09-19 19:53:00,347.0,21.0,-
SYDNEY ANN (TOW),1184206,U,2,2023-09-19 18:08:00,CST,,2023-09-19 18:40:00,2023-09-19 19:10:00,348.0,32.0,-
GEORGE ROWE (TOW),912893,D,2,2023-09-19 16:52:00,CST,,2023-09-19 17:38:00,2023-09-19 18:04:00,349.0,46.0,-
WILLIAM  (TOW 2009) 70X30,1222437,U,2,2023-09-19 16:26:00,CST,,2023-09-19 16:58:00,2023-09-19 17:15:00,350.0,32.0,-
SCOTT R WILSON (TOW),1114162,D,2,2023-09-19 13:10:00,CST,,2023-09-19 15:18:00,2023-09-19 15:39:00,351.0,128.0,-
AL CENAC,1316302,U,3,2023-09-19 11:21:00,CST,,2023-09-19 14:44:00,2023-09-19 15:06:00,352.0,203.0,-
KATHERINE BERRY,1195204,D,3,2023-09-19 09:55:00,CST,,2023-09-19 13:56:00,2023-09-19 14:26:00,353.0,241.0,-
SID MOLLER (TOW 2009),1216426,D,2,2023-09-19 09:53:00,CST,,2023-09-19 13:17:00,2023-09-19 13:41:00,354.0,204.0,-
MISS BRITTANY G (FISH 1982),644929,U,0,2023-09-19 11:59:00,CST,,2023-09-19 12:35:00,2023-09-19 12:52:00,355.0,36.0,-
KYLE SMITH,1308580,U,3,2023-09-19 10:16:00,CST,,2023-09-19 12:16:00,2023-09-19 12:45:00,356.0,120.0,-
CAPT DOUG WRIGHT,1202864,D,5,2023-09-19 09:35:00,CST,,2023-09-19 11:41:00,2023-09-19 12:02:00,357.0,126.0,-
CLAIR S SMITH,1239505,D,2,2023-09-19 09:15:00,CST,,2023-09-19 11:15:00,2023-09-19 11:39:00,358.0,120.0,-
ANGELA RENEE (TOW 2015),1263636,D,2,2023-09-19 09:00:00,CST,,2023-09-19 10:40:00,2023-09-19 11:11:00,359.0,100.0,-
CAPT. GREGORY PETER (TOW),1033115,U,1,2023-09-19 09:36:00,CST,,2023-09-19 10:11:00,2023-09-19 10:25:00,360.0,35.0,-
SEKCO (TOW),554866,U,1,2023-09-19 08:58:00,CST,,2023-09-19 10:00:00,2023-09-19 10:22:00,361.0,62.0,-
CAPT JIM   (TOW),578605,U,1,2023-09-19 07:30:00,CST,,2023-09-19 09:35:00,2023-09-19 10:00:00,362.0,125.0,-
SOUTHERN BELLE  (TOW),516701,U,6,2023-09-19 07:23:00,CST,,2023-09-19 09:17:00,2023-09-19 09:56:00,363.0,114.0,-
ADDISON FAITH,1308502,U,2,2023-09-19 07:22:00,CST,,2023-09-19 08:42:00,2023-09-19 09:11:00,364.0,80.0,-
SAN MARCOS (TOW 1012),1242397,U,2,2023-09-19 07:11:00,CST,,2023-09-19 08:02:00,2023-09-19 08:32:00,365.0,51.0,-
EMILY WEBBER,1276027,U,2,2023-09-19 06:29:00,CST,,2023-09-19 07:17:00,2023-09-19 07:59:00,366.0,48.0,-
SEA TIGER (TOW),565697,D,0,2023-09-19 06:28:00,CST,,2023-09-19 06:35:00,2023-09-19 06:49:00,367.0,7.0,-
CAPT. JERRY J. WILTZ (TOW2012),1238777,U,2,2023-09-19 02:26:00,CST,,2023-09-19 05:32:00,2023-09-19 05:50:00,368.0,186.0,-
BRONCO,1327838,U,2,2023-09-19 02:24:00,CST,,2023-09-19 05:06:00,2023-09-19 05:26:00,369.0,162.0,-
DANNY TERRAL (TOW) 75X26,651548,U,6,2023-09-19 01:09:00,CST,,2023-09-19 04:36:00,2023-09-19 05:00:00,370.0,207.0,-
JACKIE (TOW 2005),1171264,U,2,2023-09-19 00:22:00,CST,,2023-09-19 04:10:00,2023-09-19 04:30:00,371.0,228.0,-
SEA BULL (TOW 1979),610470,D,1,2023-09-19 00:50:00,CST,,2023-09-19 03:11:00,2023-09-19 03:53:00,372.0,141.0,-
HUGH S MONSTED (TOW),1151737,D,2,2023-09-19 01:11:00,CST,,2023-09-19 02:50:00,2023-09-19 03:45:00,373.0,99.0,-
JAMES DAVISON (TOW 86X32),1211188,U,2,2023-09-19 00:19:00,CST,,2023-09-19 01:55:00,2023-09-19 02:23:00,374.0,96.0,-
MARY BURKE LILES (TOW),1075425,D,2,2023-09-18 23:27:00,CST,,2023-09-19 00:30:00,2023-09-19 01:15:00,375.0,63.0,-
MISS KELLY,638361,D,1,2023-09-18 23:14:00,CST,,2023-09-19 00:15:00,2023-09-19 01:10:00,376.0,61.0,-
PINTAIL (TOW 2009) 57X28,1225748,U,1,2023-09-18 22:29:00,CST,,2023-09-18 22:47:00,2023-09-18 23:55:00,377.0,18.0,-
CLARK TODD (TOW 2014) 81X30,1255497,D,2,2023-09-18 21:46:00,CST,,2023-09-18 22:10:00,2023-09-18 22:35:00,378.0,24.0,-
SUPER T,1267504,U,0,2023-09-18 21:02:00,CST,,2023-09-18 21:15:00,2023-09-18 21:30:00,379.0,13.0,-
JAIME DEVALL (TOW),612327,D,2,2023-09-18 20:35:00,CST,,2023-09-18 20:40:00,2023-09-18 21:08:00,380.0,5.0,-
INTRA RECOIL(TOW),533346,U,0,2023-09-18 19:06:00,CST,,2023-09-18 19:40:00,2023-09-18 20:10:00,381.0,34.0,-
SEKCO (TOW),554866,D,2,2023-09-18 18:17:00,CST,,2023-09-18 18:36:00,2023-09-18 19:10:00,382.0,19.0,-
MISS CHRISTY,634736,D,1,2023-09-18 17:59:00,CST,,2023-09-18 18:05:00,2023-09-18 18:21:00,383.0,6.0,-
LYDIA  (TOW 1994) 79X28,1028379,D,2,2023-09-18 16:59:00,CST,,2023-09-18 17:31:00,2023-09-18 17:54:00,384.0,32.0,-
BOLD VENTURE,1301090,U,6,2023-09-18 16:33:00,CST,,2023-09-18 16:50:00,2023-09-18 17:08:00,385.0,17.0,-
RAY S (TOW 2017),1282990,D,2,2023-09-18 14:55:00,CST,,2023-09-18 15:54:00,2023-09-18 16:15:00,386.0,59.0,-
HOWARD BLANK (TOW 86X32),1221426,D,2,2023-09-18 14:52:00,CST,,2023-09-18 15:29:00,2023-09-18 15:46:00,387.0,37.0,-
UNCLE JOE (TOW 1977) 53X22,582498,D,2,2023-09-18 11:04:00,CST,,2023-09-18 13:01:00,2023-09-18 13:25:00,388.0,117.0,-
HALLIE T,1270439,D,6,2023-09-18 10:44:00,CST,,2023-09-18 12:10:00,2023-09-18 12:51:00,389.0,86.0,-
FREEDOM (TOW),287518,D,0,2023-09-18 10:39:00,CST,,2023-09-18 11:45:00,2023-09-18 12:44:00,390.0,66.0,-
DOUGLAS B (TOW 65X26),1071022,D,1,2023-10-13 06:54:00,CST,,,,391.0,13.0,3
DANE F MORGAN (TOW),1141127,D,2,2023-10-13 06:51:00,CST,,,,392.0,16.0,3A
COMMANDER,1069168,D,0,2023-10-13 06:35:00,CST,,,,393.0,0.0,1
BILL RODGERS (TOW),649344,U,2,2023-10-13 05:21:00,CST,,,,394.0,106.0,2
ST CHARLES (TOW)76X35,1230767,U,4,2023-10-13 05:13:00,CST,,2023-10-13 06:11:00,2023-10-13 06:50:00,395.0,58.0,-
ANITA EVE SHARP  (TOW 1985),680357,U,6,2023-10-13 04:00:00,CST,,2023-10-13 05:25:00,2023-10-13 06:05:00,396.0,85.0,-
LESLIE (TOW 73X31),1218576,D,6,2023-10-13 03:38:00,CST,,2023-10-13 04:40:00,2023-10-13 05:05:00,397.0,62.0,-
KAREN ANN,1250289,U,2,2023-10-13 02:50:00,CST,,2023-10-13 03:45:00,2023-10-13 04:10:00,398.0,55.0,-
BRONCO,1327838,D,2,2023-10-13 02:41:00,CST,,2023-10-13 03:00:00,2023-10-13 03:33:00,399.0,19.0,-
VELMA C (TOW),1090026,U,4,2023-10-13 01:45:00,CST,,2023-10-13 02:30:00,2023-10-13 02:55:00,400.0,45.0,-
RANDOLPH C,1261475,D,4,2023-10-13 00:21:00,CST,,2023-10-13 01:10:00,2023-10-13 01:35:00,401.0,49.0,-
RANDY J TROSCLAIR (TOW 2011),1237081,U,1,2023-10-13 00:08:00,CST,,2023-10-13 00:25:00,2023-10-13 00:55:00,402.0,17.0,-
SEA HOG (TOW),621554,D,0,2023-10-12 22:45:00,CST,,2023-10-12 23:00:00,2023-10-12 23:15:00,403.0,15.0,-
CHARLIE C (TOW),544273,D,3,2023-10-12 21:54:00,CST,,2023-10-12 22:20:00,2023-10-12 22:55:00,404.0,26.0,-
SAVIOUR (TOW),1192584,U,6,2023-10-12 19:41:00,CST,,2023-10-12 21:30:00,2023-10-12 22:10:00,405.0,109.0,-
LADY OF PROMPT SUCCOR (TOW),1155422,D,6,2023-10-12 20:25:00,CST,,2023-10-12 20:41:00,2023-10-12 21:20:00,406.0,16.0,-
