VESSEL_NAME,VESSEL_NO,DIRECTION,NUM_BARGES,ARRIVAL_DATE,TIMEZONE,MMSI,SOL_DATE,END_OF_LOCKAGE,Unnamed: 0,DELAY_MINS,SEQ_NO
RESOLUTION (TOW),0629784,D,6,2023-10-10 00:41:00,CST,,2023-10-12 13:36:00,2023-10-12 14:39:00,348.0,3655.0,-
JAIME DEVALL (TOW),0612327,D,2,2023-10-12 03:33:00,CST,,2023-10-12 13:22:00,2023-10-12 14:27:00,349.0,589.0,-
ALPHA DOUCET,1237048,U,2,2023-10-10 20:02:00,CST,,2023-10-12 12:24:00,2023-10-12 13:19:00,350.0,2422.0,-
CAPT NILES SHOEMAKER,1239879,D,2,2023-10-10 13:11:00,CST,,2023-10-12 11:10:00,2023-10-12 12:17:00,351.0,2759.0,-
WIDGEON (TOW 2008) 54X28,1225745,D,1,2023-10-11 05:45:00,CST,,2023-10-12 10:53:00,2023-10-12 12:06:00,352.0,1748.0,-
DRUM BAY,1238759,U,2,2023-10-10 19:57:00,CST,,2023-10-12 08:40:00,2023-10-12 09:33:00,353.0,2203.0,-
RECREATION VESSEL(S),9999999,D,0,2023-10-12 08:06:00,CST,,2023-10-12 08:06:00,2023-10-12 08:30:00,354.0,0.0,-
COE LAFOURCHE (FED GOV),LAFOURC,U,0,2023-10-12 06:20:00,CST,,2023-10-12 07:35:00,2023-10-12 08:00:00,355.0,75.0,-
RESPONDER,0543900,D,6,2023-10-10 07:38:00,CST,,2023-10-12 06:15:00,2023-10-12 07:33:00,356.0,2797.0,-
LOUIE C (TOW),1216714,D,1,2023-10-11 16:27:00,CST,,2023-10-12 06:08:00,2023-10-12 07:22:00,357.0,821.0,-
JERRY DOG MCLAIN,1233239,U,2,2023-10-10 17:43:00,CST,,2023-10-12 05:10:00,2023-10-12 06:00:00,358.0,2127.0,-
CROSBY GENERAL (TOW 1980),0625205,U,1,2023-10-11 23:40:00,CST,,2023-10-12 04:50:00,2023-10-12 05:50:00,359.0,310.0,-
SCF CONTAINER EXPRESS,1250819,U,10,2023-10-10 16:11:00,CST,,2023-10-12 02:55:00,2023-10-12 03:35:00,360.0,2084.0,-
CALIFORNIA CHROME (TOW 2019),1292966,U,5,2023-10-10 14:24:00,CST,,2023-10-12 01:25:00,2023-10-12 02:20:00,361.0,2101.0,-
ANDY MCKINNEY,0269006,D,3,2023-10-11 23:13:00,CST,,2023-10-12 00:20:00,2023-10-12 00:50:00,362.0,67.0,-
REBOUND,0286204,U,6,2023-10-10 14:23:00,CST,,2023-10-11 23:40:00,2023-10-12 00:15:00,363.0,1997.0,-
SOUTHERN BELLE  (TOW),0516701,U,6,2023-10-10 13:24:00,CST,,2023-10-11 23:00:00,2023-10-11 23:30:00,364.0,2016.0,-
BROOKE BANTA 75X30,1233112,U,2,2023-10-10 13:23:00,CST,,2023-10-11 22:05:00,2023-10-11 22:50:00,365.0,1962.0,-
NICK LONNEMANN,1266535,U,2,2023-10-10 06:15:00,CST,,2023-10-11 21:10:00,2023-10-11 21:45:00,366.0,2335.0,-
BOBBY JONES (TOW),0502672,U,1,2023-10-11 03:57:00,CST,,2023-10-11 19:55:00,2023-10-11 20:40:00,367.0,958.0,-
TRUMP IT,0675384,U,4,2023-10-10 06:25:00,CST,,2023-10-11 19:45:00,2023-10-11 20:35:00,368.0,2240.0,-
JOSSET   (TOW 56X23),1116940,U,6,2023-10-10 06:11:00,CST,,2023-10-11 18:30:00,2023-10-11 19:25:00,369.0,2179.0,-
INTRA RECOIL(TOW),0533346,U,2,2023-10-11 04:31:00,CST,,2023-10-11 18:20:00,2023-10-11 19:20:00,370.0,829.0,-
MACK AMON,1279906,D,2,2023-10-09 10:10:00,CST,,2023-10-11 16:55:00,2023-10-11 17:56:00,371.0,3285.0,-
CAJUN HUSTLER (TOW),0527969,D,1,2023-10-10 17:34:00,CST,,2023-10-11 16:42:00,2023-10-11 17:43:00,372.0,1388.0,-
COUNT FLEET,1294853,U,4,2023-10-10 06:10:00,CST,,2023-10-11 15:33:00,2023-10-11 16:20:00,373.0,2003.0,-
COE LAFOURCHE (FED GOV),LAFOURC,D,0,2023-10-11 13:49:00,CST,,2023-10-11 15:02:00,2023-10-11 15:27:00,374.0,73.0,-
MISS PEYTON,0633411,U,2,2023-10-10 06:10:00,CST,,2023-10-11 14:05:00,2023-10-11 14:58:00,375.0,1915.0,-
HOLY ROSARY (TOW 74X30),1217490,U,6,2023-10-10 05:14:00,CST,,2023-10-11 11:58:00,2023-10-11 13:32:00,376.0,1844.0,-
INNOVATOR (TOW 2003),1141274,U,1,2023-10-11 03:36:00,CST,,2023-10-11 11:48:00,2023-10-11 13:18:00,377.0,492.0,-
SARAH D (TOW),1167754,U,5,2023-10-10 03:01:00,CST,,2023-10-11 09:56:00,2023-10-11 11:07:00,378.0,1855.0,-
GEISMAR (TOW),0555297,U,1,2023-10-11 09:42:00,CST,,2023-10-11 09:46:00,2023-10-11 10:57:00,379.0,4.0,-
JEFF KINDL (TOW 2016) 86X35,1266571,U,6,2023-10-09 21:07:00,CST,,2023-10-11 08:25:00,2023-10-11 09:21:00,380.0,2118.0,-
SCF CONTAINER EXPRESS,1250819,D,0,2023-10-09 09:48:00,CST,,2023-10-11 07:22:00,2023-10-11 08:08:00,381.0,2734.0,-
JOEL SMITH (TOW),0984928,D,1,2023-10-10 17:31:00,CST,,2023-10-11 06:02:00,2023-10-11 06:59:00,382.0,751.0,-
LESLIE (TOW 73X31),1218576,D,6,2023-10-09 08:59:00,CST,,2023-10-11 05:45:00,2023-10-11 06:55:00,383.0,2686.0,-
COCODRIE,1259043,U,2,2023-10-09 14:38:00,CST,,2023-10-11 04:30:00,2023-10-11 05:30:00,384.0,2272.0,-
MISS KIMBERLY,1333893,D,2,2023-10-09 08:56:00,CST,,2023-10-11 02:20:00,2023-10-11 03:35:00,385.0,2484.0,-
MS FRANCES (TOW 56X24),0637713,D,1,2023-10-10 16:24:00,CST,,2023-10-11 02:15:00,2023-10-11 03:30:00,386.0,591.0,-
GEISMAR (TOW),0555297,D,1,2023-10-10 15:46:00,CST,,2023-10-11 02:05:00,2023-10-11 03:20:00,387.0,619.0,-
ELLY LANE (TOW),0560594,U,2,2023-10-09 09:26:00,CST,,2023-10-11 00:30:00,2023-10-11 01:55:00,388.0,2344.0,-
MISS RACHEL (TOW 65X24),1063182,U,1,2023-10-10 22:58:00,CST,,2023-10-11 00:15:00,2023-10-11 01:40:00,389.0,77.0,-
RANDOLPH C,1261475,D,4,2023-10-09 08:51:00,CST,,2023-10-10 23:00:00,2023-10-10 23:55:00,390.0,2289.0,-
LAURA M,1315595,U,2,2023-10-09 09:28:00,CST,,2023-10-10 22:00:00,2023-10-10 22:45:00,391.0,2192.0,-
ALLIE BROOKE DEVALL,1214852,D,2,2023-10-09 06:16:00,CST,,2023-10-10 19:45:00,2023-10-10 20:45:00,392.0,2249.0,-
LONNIE M BELL (TOW),0553742,D,2,2023-10-10 11:56:00,CST,,2023-10-10 19:30:00,2023-10-10 20:35:00,393.0,454.0,-
LADY OF PROMPT SUCCOR (TOW),1155422,D,6,2023-10-09 00:06:00,CST,,2023-10-10 17:20:00,2023-10-10 18:25:00,394.0,2474.0,-
MR LANDON (TOW 1981) 56X22,0636173,D,2,2023-10-10 13:11:00,CST,,2023-10-10 16:19:00,2023-10-10 18:20:00,395.0,188.0,-
MISS KELLY,0638361,U,2,2023-10-09 03:09:00,CST,,2023-10-10 15:05:00,2023-10-10 16:09:00,396.0,2156.0,-
NOAH P HAYS (TOW),0684666,U,5,2023-10-09 08:44:00,CST,,2023-10-10 13:10:00,2023-10-10 14:20:00,397.0,1706.0,-
JADEN PASENTINE,1296289,U,2,2023-10-08 21:38:00,CST,,2023-10-10 11:55:00,2023-10-10 13:00:00,398.0,2297.0,-
CAROLE L BRENT,1195776,D,1,2023-10-05 05:16:00,CST,,,,399.0,126.0,5A
JOSSET   (TOW 56X23),1116940,D,2,2023-10-05 05:07:00,CST,,,,400.0,135.0,9
RALPH C,1292862,D,2,2023-10-05 03:12:00,CST,,,,401.0,250.0,8
ALPHA DOUCET,1237048,D,2,2023-10-05 03:08:00,CST,,,,402.0,254.0,7
STEVE RICHOUX (TOW),568988,D,6,2023-10-04 23:30:00,CST,,,,403.0,472.0,6
DODSON THORNTON,266269,U,6,2023-10-04 23:05:00,CST,,,,404.0,497.0,5
CAPT DOUG WRIGHT,1202864,D,2,2023-10-04 22:28:00,CST,,,,405.0,534.0,5B
ROY MICHAEL (TOW 2015) 75X30,1263752,D,2,2023-10-04 20:09:00,CST,,,,406.0,673.0,4
CHOCTAW (TOW),971260,U,2,2023-10-04 19:51:00,CST,,,,407.0,691.0,4
ANITA EVE SHARP  (TOW 1985),680357,U,6,2023-10-04 16:37:00,CST,,,,408.0,885.0,3
MIKE MITCHELL,624349,D,6,2023-10-04 13:25:00,CST,,,,409.0,1077.0,3
CAROL M OTT (TOW),1071633,D,2,2023-10-04 11:32:00,CST,,,,410.0,1190.0,2
MAGNOLIA,530803,D,2,2023-10-04 11:16:00,CST,,,,411.0,1206.0,1
LAURENCE M GONSOULIN (TOW 2014,1252652,U,3,2023-10-04 09:24:00,CST,,,,412.0,1318.0,2
GEISMAR (TOW),555297,U,0,2023-10-05 04:54:00,CST,,2023-10-05 05:25:00,2023-10-05 05:47:00,413.0,31.0,-
PEGGY ANN (TOW),1161429,D,2,2023-10-04 22:45:00,CST,,2023-10-05 04:04:00,2023-10-05 05:11:00,414.0,319.0,-
CAJUN HUSTLER (TOW),527969,D,1,2023-10-04 19:36:00,CST,,2023-10-05 02:50:00,2023-10-05 03:36:00,415.0,434.0,-
GEISMAR (TOW),555297,D,1,2023-10-04 17:13:00,CST,,2023-10-05 02:40:00,2023-10-05 03:30:00,416.0,567.0,-
ASPEN (TOW 2016) 75X34,1270614,U,2,2023-10-04 03:45:00,CST,,2023-10-05 00:13:00,2023-10-05 00:50:00,417.0,1228.0,-
MISS RACHEL (TOW 65X24),1063182,U,1,2023-10-04 20:04:00,CST,,2023-10-04 20:45:00,2023-10-04 21:26:00,418.0,41.0,-
RECREATION VESSEL(S),9999999,U,0,2023-10-04 10:30:00,CST,,2023-10-04 11:39:00,2023-10-04 12:06:00,419.0,69.0,-
ALYS,1233341,U,0,2023-10-12 06:50:00,CST,,,,420.0,17.0,18
JERRY DOG MCLAIN,1233239,D,2,2023-10-10 01:30:00,CST,,,,421.0,3217.0,8
MARK L DUPLANTIS,1209682,U,6,2023-10-08 20:38:00,CST,,2023-10-10 10:35:00,2023-10-10 11:40:00,422.0,2277.0,-
SETH D (TOW 1981) 61X26,0634990,U,4,2023-10-08 17:18:00,CST,,2023-10-10 09:35:00,2023-10-10 10:25:00,423.0,2417.0,-
GOVERNOR MIKE HUCKABEE 80X30,1236450,D,2,2023-10-08 16:56:00,CST,,2023-10-10 08:30:00,2023-10-10 09:25:00,424.0,2374.0,-
GREGORY P FRAZIER (TOW),0552463,U,1,2023-10-10 04:32:00,CST,,2023-10-10 07:40:00,2023-10-10 08:17:00,425.0,188.0,-
GEORGE ROWE (TOW),0912893,U,4,2023-10-08 13:31:00,CST,,2023-10-10 06:50:00,2023-10-10 08:25:00,426.0,2479.0,-
TRUMP IT,0675384,D,6,2023-10-08 15:54:00,CST,,2023-10-10 05:51:00,2023-10-10 06:45:00,427.0,2277.0,-
GEISMAR (TOW),0555297,D,1,2023-10-10 04:10:00,CST,,2023-10-10 05:29:00,2023-10-10 06:40:00,428.0,79.0,-
CHAD DOUGLAS,1304256,D,2,2023-10-08 15:43:00,CST,,2023-10-10 04:19:00,2023-10-10 05:07:00,429.0,2196.0,-
ST CHARLES (TOW)76X35,1230767,D,3,2023-10-08 12:42:00,CST,,2023-10-10 02:53:00,2023-10-10 03:53:00,430.0,2291.0,-
JERRY TOROK,1265746,U,2,2023-10-08 10:54:00,CST,,2023-10-10 01:46:00,2023-10-10 02:35:00,431.0,2332.0,-
GEISMAR (TOW),0555297,U,2,2023-10-09 20:55:00,CST,,2023-10-10 01:34:00,2023-10-10 02:28:00,432.0,279.0,-
LINDA HUGHES FARLEY,1273622,U,2,2023-10-08 10:52:00,CST,,2023-10-10 00:14:00,2023-10-10 00:57:00,433.0,2242.0,-
SONNY COOK (TOW),0537014,U,1,2023-10-09 13:21:00,CST,,2023-10-10 00:04:00,2023-10-10 00:51:00,434.0,643.0,-
DRUE ARAMISE,1307051,U,3,2023-10-08 10:41:00,CST,,2023-10-09 22:58:00,2023-10-09 23:46:00,435.0,2177.0,-
HOLY ROSARY (TOW 74X30),1217490,D,3,2023-10-08 11:35:00,CST,,2023-10-09 22:00:00,2023-10-09 22:48:00,436.0,2065.0,-
M/V LILLIAN LOUISE,1267422,U,3,2023-10-08 10:30:00,CST,,2023-10-09 20:44:00,2023-10-09 21:46:00,437.0,2054.0,-
LARRY B WHIPPLE,1269036,U,2,2023-10-08 10:25:00,CST,,2023-10-09 19:27:00,2023-10-09 20:15:00,438.0,1982.0,-
XENA  (TOW 2001) 65X26,1121166,U,1,2023-10-09 05:03:00,CST,,2023-10-09 19:09:00,2023-10-09 20:07:00,439.0,846.0,-
DUKE,1247420,D,3,2023-10-08 07:15:00,CST,,2023-10-09 18:03:00,2023-10-09 18:55:00,440.0,2088.0,-
MICHELLE GOLDING,1258033,D,2,2023-10-08 03:50:00,CST,,2023-10-09 16:45:00,2023-10-09 17:46:00,441.0,2215.0,-
UNCLE BUD (TOW),1027533,D,1,2023-10-09 15:51:00,CST,,2023-10-09 16:32:00,2023-10-09 17:36:00,442.0,41.0,-
ASPEN (TOW 2016) 75X34,1270614,D,2,2023-10-08 03:41:00,CST,,2023-10-09 15:23:00,2023-10-09 16:08:00,443.0,2142.0,-
LAURA ELIZABETH (TOW),0501262,D,2,2023-10-07 08:14:00,CST,,2023-10-09 13:55:00,2023-10-09 14:54:00,444.0,3221.0,-
GEISMAR (TOW),0555297,D,1,2023-10-09 12:30:00,CST,,2023-10-09 13:43:00,2023-10-09 14:46:00,445.0,73.0,-
JANE MERRICK,1251402,U,3,2023-10-08 10:24:00,CST,,2023-10-09 12:35:00,2023-10-09 13:35:00,446.0,1571.0,-
ENTERPRISE,1247595,U,2,2023-10-08 10:20:00,CST,,2023-10-09 11:35:00,2023-10-09 12:20:00,447.0,1515.0,-
EULA B DEVALL (TOW),1149797,U,3,2023-09-29 05:59:00,CST,,,,448.0,188.0,1
TUCKER M HAMILTON,1316602,D,3,2023-09-29 03:42:00,CST,,2023-09-29 08:00:00,2023-09-29 08:50:00,449.0,258.0,-
SAVIOUR (TOW),1192584,D,6,2023-09-29 03:18:00,CST,,2023-09-29 06:40:00,2023-09-29 07:43:00,450.0,202.0,-
ALLIE BROOKE DEVALL,1214852,D,4,2023-09-29 02:08:00,CST,,2023-09-29 05:30:00,2023-09-29 06:10:00,451.0,202.0,-
CLARK TODD (TOW 2014) 81X30,1255497,U,2,2023-09-29 01:49:00,CST,,2023-09-29 04:25:00,2023-09-29 05:15:00,452.0,156.0,-
THREE RIVERS (TOW 2013) 78X34,1250092,D,2,2023-09-29 01:01:00,CST,,2023-09-29 03:20:00,2023-09-29 04:00:00,453.0,139.0,-
RANDOLPH C,1261475,D,3,2023-09-29 00:58:00,CST,,2023-09-29 01:40:00,2023-09-29 02:50:00,454.0,42.0,-
PORT MANSFIELD,1262416,D,1,2023-09-29 00:39:00,CST,,2023-09-29 00:45:00,2023-09-29 01:15:00,455.0,6.0,-
JERRY TOROK,1265746,D,2,2023-09-28 23:17:00,CST,,2023-09-28 23:25:00,2023-09-29 00:00:00,456.0,8.0,-
MERLIN BANTA (TOW),0249614,U,0,2023-09-28 18:40:00,CST,,2023-09-28 19:40:00,2023-09-28 20:10:00,457.0,60.0,-
SCF CONTAINER EXPRESS,1250819,D,1,2023-09-28 18:45:00,CST,,2023-09-28 19:00:00,2023-09-28 19:35:00,458.0,15.0,-
CHARLES BOSTON,1276022,U,2,2023-09-28 13:50:00,CST,,2023-09-28 17:55:00,2023-09-28 18:40:00,459.0,245.0,-
CSS SHENANDOAH (TOW 2019),1300154,U,3,2023-09-28 12:23:00,CST,,2023-09-28 16:28:00,2023-09-28 17:18:00,460.0,245.0,-
GEISMAR (TOW),0555297,U,2,2023-09-28 11:52:00,CST,,2023-09-28 12:05:00,2023-09-28 12:48:00,461.0,13.0,-
LILLIANNE D,1301272,U,2,2023-09-28 10:25:00,CST,,2023-09-28 10:57:00,2023-09-28 11:45:00,462.0,32.0,-
REBOUND,0286204,U,6,2023-09-28 07:12:00,CST,,2023-09-28 09:52:00,2023-09-28 10:45:00,463.0,160.0,-
RANDOLPH C,1261475,U,3,2023-09-28 05:11:00,CST,,2023-09-28 08:32:00,2023-09-28 09:21:00,464.0,201.0,-
MARY ENA DEVALL (TOW),0569520,D,2,2023-09-28 00:31:00,CST,,2023-09-28 07:20:00,2023-09-28 08:19:00,465.0,409.0,-
HARRISON,1214850,U,2,2023-09-28 05:07:00,CST,,2023-09-28 06:22:00,2023-09-28 07:12:00,466.0,75.0,-
CINCINNATI (TOW),1126162,D,2,2023-09-27 22:51:00,CST,,2023-09-28 05:00:00,2023-09-28 06:00:00,467.0,369.0,-
CROCKETT,1292803,U,2,2023-09-27 23:28:00,CST,,2023-09-28 03:29:00,2023-09-28 04:37:00,468.0,241.0,-
MAC ANDREW MCKINNEY (TOW),1234978,D,6,2023-09-27 22:31:00,CST,,2023-09-28 02:00:00,2023-09-28 03:15:00,469.0,209.0,-
MON TA (TOW 70X24) 2012,1237633,U,6,2023-09-27 15:18:00,CST,,2023-09-28 01:00:00,2023-09-28 01:50:00,470.0,582.0,-
SAINT CHARLES,0262063,D,3,2023-09-27 20:38:00,CST,,2023-09-27 23:30:00,2023-09-28 00:50:00,471.0,172.0,-
SCF MARINE HWY,1250741,U,9,2023-09-27 13:46:00,CST,,2023-09-27 22:30:00,2023-09-27 23:20:00,472.0,524.0,-
M/V LILLIAN LOUISE,1267422,D,2,2023-09-27 16:54:00,CST,,2023-09-27 21:15:00,2023-09-27 22:15:00,473.0,261.0,-
GEISMAR (TOW),0555297,D,1,2023-09-27 20:41:00,CST,,2023-09-27 20:55:00,2023-09-27 22:08:00,474.0,14.0,-
CAJUN HUSTLER (TOW),0527969,D,1,2023-09-27 19:15:00,CST,,2023-09-27 20:40:00,2023-09-27 22:05:00,475.0,85.0,-
CHARLES E MARTIN (TOW),1107227,U,2,2023-09-27 11:17:00,CST,,2023-09-27 19:50:00,2023-09-27 20:30:00,476.0,513.0,-
MS FRANCES (TOW 56X24),0637713,U,1,2023-09-27 19:26:00,CST,,2023-09-27 19:40:00,2023-09-27 20:28:00,477.0,14.0,-
UNCLE BUD (TOW),1027533,U,1,2023-09-27 17:09:00,CST,,2023-09-27 19:25:00,2023-09-27 20:27:00,478.0,136.0,-
AMMIE  (TOW 2010)95X30,1225687,D,2,2023-09-27 11:59:00,CST,,2023-09-27 18:20:00,2023-09-27 19:20:00,479.0,381.0,-
RELENTLESS,0631130,U,6,2023-09-27 10:48:00,CST,,2023-09-27 17:12:00,2023-09-27 18:14:00,480.0,384.0,-
COE LAFOURCHE (FED GOV),LAFOURC,D,0,2023-09-27 14:33:00,CST,,2023-09-27 16:16:00,2023-09-27 16:54:00,481.0,103.0,-
RESPONDER,0543900,D,3,2023-09-27 10:39:00,CST,,2023-09-27 12:55:00,2023-09-27 13:50:00,482.0,136.0,-
GEORGE ROWE (TOW),0912893,D,1,2023-09-27 10:35:00,CST,,2023-09-27 12:45:00,2023-09-27 13:40:00,483.0,130.0,-
ALLIE BROOKE DEVALL,1214852,U,3,2023-09-27 06:26:00,CST,,2023-09-27 11:15:00,2023-09-27 12:29:00,484.0,289.0,-
GEISMAR (TOW),0555297,D,0,2023-09-27 07:23:00,CST,,2023-09-27 07:50:00,2023-09-27 10:22:00,485.0,27.0,-
ST CHARLES (TOW)76X35,1230767,U,4,2023-09-27 05:18:00,CST,,2023-09-27 06:45:00,2023-09-27 07:45:00,486.0,87.0,-
PERCY JR,1276563,D,0,2023-09-27 06:15:00,CST,,2023-09-27 06:18:00,2023-09-27 06:41:00,487.0,3.0,-
GEISMAR (TOW),0555297,U,1,2023-09-27 03:40:00,CST,,2023-09-27 05:45:00,2023-09-27 06:15:00,488.0,125.0,-
HUGH S MONSTED (TOW),1151737,D,2,2023-09-27 03:02:00,CST,,2023-09-27 04:30:00,2023-09-27 05:30:00,489.0,88.0,-
RESPONDER,0543900,U,6,2023-09-27 00:33:00,CST,,2023-09-27 03:15:00,2023-09-27 04:10:00,490.0,162.0,-
GEORGE ROWE (TOW),0912893,U,6,2023-09-26 21:57:00,CST,,2023-09-27 02:00:00,2023-09-27 02:50:00,491.0,243.0,-
SAFETY PRIDE(70X24),1195365,D,1,2023-09-26 21:47:00,CST,,2023-09-27 00:01:00,2023-09-27 00:40:00,492.0,134.0,-
JANE ANN BLESSEY (TOW),1111657,U,2,2023-09-26 21:38:00,CST,,2023-09-26 22:50:00,2023-09-26 23:50:00,493.0,72.0,-
COTTLE (TOW 2019) 85X32,1291739,D,3,2023-09-26 20:49:00,CST,,2023-09-26 21:45:00,2023-09-26 22:40:00,494.0,56.0,-
MS FRANCES (TOW 56X24),0637713,U,1,2023-09-26 20:49:00,CST,,2023-09-26 20:55:00,2023-09-26 21:30:00,495.0,6.0,-
MS FRANCES (TOW 56X24),0637713,D,1,2023-09-26 19:15:00,CST,,2023-09-26 19:40:00,2023-09-26 20:12:00,496.0,25.0,-
UNCLE BUD (TOW),1027533,D,1,2023-09-26 17:10:00,CST,,2023-09-26 19:30:00,2023-09-26 20:10:00,497.0,140.0,-
JODY MCMINN (TOW),1218473,D,3,2023-09-26 15:52:00,CST,,2023-09-26 18:05:00,2023-09-26 18:50:00,498.0,133.0,-
GEISMAR (TOW),0555297,D,1,2023-09-26 15:57:00,CST,,2023-09-26 17:15:00,2023-09-26 17:45:00,499.0,78.0,-
NOAH P HAYS (TOW),0684666,U,4,2023-09-26 15:25:00,CST,,2023-09-26 16:40:00,2023-09-26 17:10:00,500.0,75.0,-
PAT CENAC (TOW),0575103,D,3,2023-09-26 12:21:00,CST,,2023-09-26 15:35:00,2023-09-26 16:25:00,501.0,194.0,-
COE LAFOURCHE (FED GOV),LAFOURC,D,0,2023-09-26 14:43:00,CST,,2023-09-26 15:25:00,2023-09-26 16:15:00,502.0,42.0,-
KARL SENNER,1244550,D,2,2023-09-26 13:14:00,CST,,2023-09-26 14:30:00,2023-09-26 15:10:00,503.0,76.0,-
SCF CONTAINER EXPRESS,1250819,D,8,2023-09-26 12:27:00,CST,,2023-09-26 13:35:00,2023-09-26 14:10:00,504.0,68.0,-
BOLD VENTURE,1301090,D,6,2023-10-23 17:39:00,CST,,,,505.0,838.0,17
TOM CORNWELL,1307050,D,6,2023-10-23 11:09:00,CST,,,,506.0,1228.0,14
SCF CONTAINER EXPRESS,1250819,U,9,2023-10-21 20:39:00,CST,,2023-10-24 05:15:00,2023-10-24 06:14:00,507.0,3396.0,-
JACKSON MCKINNEY (TOW 1981),630902,D,1,2023-10-23 17:41:00,CST,,2023-10-23 21:51:00,2023-10-23 22:59:00,508.0,250.0,-
SCF CONTAINER EXPRESS,1250819,D,7,2023-10-20 16:29:00,CST,,2023-10-23 10:05:00,2023-10-23 10:47:00,509.0,3936.0,-
CALLIE DEVALL,1232852,U,2,2023-10-20 02:09:00,CST,,2023-10-22 02:40:00,2023-10-22 11:42:00,510.0,2911.0,-
LAT GONSOULIN (TOW 2012),1237082,U,2,2023-10-20 01:23:00,CST,,2023-10-22 01:50:00,2023-10-22 02:25:00,511.0,2907.0,-
BELL,1186064,U,2,2023-10-20 01:13:00,CST,,2023-10-22 00:55:00,2023-10-22 01:35:00,512.0,2862.0,-
CHAD DOUGLAS,1304256,U,2,2023-10-20 00:44:00,CST,,2023-10-22 00:10:00,2023-10-22 00:40:00,513.0,2846.0,-
BEA SONIER (TOW 2011),1230451,U,2,2023-10-20 00:26:00,CST,,2023-10-21 23:10:00,2023-10-21 23:55:00,514.0,2804.0,-
ACE G,629629,U,1,2023-10-21 21:56:00,CST,,2023-10-21 22:55:00,2023-10-21 23:50:00,515.0,59.0,-
CAPTAIN ROY DANIELS,1316301,U,1,2023-10-21 21:46:00,CST,,2023-10-21 22:50:00,2023-10-21 23:45:00,516.0,64.0,-
JACKIE GONSOULIN ( TOW ),1194711,U,2,2023-10-19 23:26:00,CST,,2023-10-21 22:05:00,2023-10-21 22:40:00,517.0,2799.0,-
JOYCE MAXINE (TOW 2006) 70X28,1182602,U,2,2023-10-19 16:03:00,CST,,2023-10-21 21:15:00,2023-10-21 21:50:00,518.0,3192.0,-
MISS MICHELLE  (TOW),607802,U,2,2023-10-20 19:36:00,CST,,2023-10-21 20:20:00,2023-10-21 20:55:00,519.0,1484.0,-
KENNY BILLIOT (TOW 2013),1244012,U,2,2023-10-19 12:03:00,CST,,2023-10-21 20:10:00,2023-10-21 20:50:00,520.0,3367.0,-
AUSTIN,1226787,U,2,2023-10-19 03:17:00,CST,,2023-10-21 19:10:00,2023-10-21 19:55:00,521.0,3833.0,-
INTRA RECOIL(TOW),533346,U,2,2023-10-21 01:40:00,CST,,2023-10-21 19:00:00,2023-10-21 19:50:00,522.0,1040.0,-
ACE G,629629,D,1,2023-10-21 17:19:00,CST,,2023-10-21 17:25:00,2023-10-21 18:25:00,523.0,6.0,-
MISS KELLY (TOW 2009),1221425,D,2,2023-10-19 19:14:00,CST,,2023-10-21 17:15:00,2023-10-21 18:20:00,524.0,2761.0,-
CAPTAIN RAPHAEL (TOW 1980),622432,D,2,2023-10-19 12:04:00,CST,,2023-10-21 16:05:00,2023-10-21 17:00:00,525.0,3121.0,-
PORT MANSFIELD,1262416,D,2,2023-10-19 07:03:00,CST,,2023-10-21 14:55:00,2023-10-21 15:35:00,526.0,3352.0,-
KEVIN ALLEN,1273624,D,2,2023-10-19 05:49:00,CST,,2023-10-21 13:40:00,2023-10-21 14:25:00,527.0,3351.0,-
CAPTAIN ROY DANIELS,1316301,D,1,2023-10-21 11:22:00,CST,,2023-10-21 12:20:00,2023-10-21 13:20:00,528.0,58.0,-
CITATION (TOW),1217083,D,6,2023-10-19 16:20:00,CST,,2023-10-21 12:19:00,2023-10-21 13:19:00,529.0,2639.0,-
RESPONDER,543900,U,6,2023-09-30 10:45:00,CST,,2023-09-30 13:50:00,2023-09-30 14:56:00,530.0,185.0,-
DRUE ARAMISE,1307051,U,3,2023-09-30 08:19:00,CST,,2023-09-30 12:10:00,2023-09-30 13:22:00,531.0,231.0,-
INTRA RECOIL(TOW),533346,U,2,2023-09-30 08:04:00,CST,,2023-09-30 10:45:00,2023-09-30 11:45:00,532.0,161.0,-
ANDY MCKINNEY (TOW),285833,D,1,2023-09-30 08:04:00,CST,,2023-09-30 09:40:00,2023-09-30 10:35:00,533.0,96.0,-
JEFF KINDL (TOW 2016) 86X35,1266571,U,6,2023-09-30 06:27:00,CST,,2023-09-30 08:22:00,2023-09-30 09:25:00,534.0,115.0,-
LAFITTE,1242386,D,1,2023-09-30 05:28:00,CST,,2023-09-30 07:20:00,2023-09-30 08:07:00,535.0,112.0,-
SOUTHERN BELLE  (TOW),516701,U,6,2023-09-30 04:23:00,CST,,2023-09-30 05:50:00,2023-09-30 07:05:00,536.0,87.0,-
KYLE SMITH,1308580,U,6,2023-09-30 03:49:00,CST,,2023-09-30 04:40:00,2023-09-30 05:30:00,537.0,51.0,-
EL PASO (TOW),538582,D,1,2023-09-30 03:02:00,CST,,2023-09-30 03:50:00,2023-09-30 04:20:00,538.0,48.0,-
SAFETY PRIDE(70X24),1195365,U,1,2023-09-30 02:19:00,CST,,2023-09-30 02:50:00,2023-09-30 03:45:00,539.0,31.0,-
