VESSEL_NAME,VESSEL_NO,DIRECTION,NUM_BARGES,ARRIVAL_DATE,SOL_DATE,END_OF_LOCKAGE,TIMEZONE,DELAY_MINS,SEQ_NO
ALMA GRACE,1321735,D,1,2023-10-03 10:53:00,2023-10-03 16:05:00,2023-10-03 16:15:00,CST,312,-
RIO GRANDE,1248275,D,1,2023-10-03 09:23:00,2023-10-03 15:40:00,2023-10-03 16:00:00,CST,377,-
CAPT PIC NAQUIN (TOW 2011),1230958,U,2,2023-10-25 06:20:00,,,CST,77,11
RESPONDER,543900,U,6,2023-10-25 05:26:00,,,CST,131,10
SAINT CHARLES (TOW 2009),1223316,U,2,2023-10-25 04:49:00,,,CST,168,9
MARTIN CHALLENGER (TOW),1051672,U,2,2023-10-25 04:46:00,,,CST,171,8
STEVE RICHOUX (TOW),568988,U,6,2023-10-25 04:35:00,,,CST,182,7
LAFITTE,1242386,D,2,2023-10-25 03:34:00,,,CST,243,6
UNCLE NU (TOW),624234,D,6,2023-10-25 01:43:00,,,CST,354,5
BOBBY JONES (TOW),502672,D,3,2023-10-25 01:37:00,,,CST,360,4
GEORGE ROWE (TOW),912893,U,4,2023-10-24 20:46:00,,,CST,651,3
DODSON THORNTON,266269,D,6,2023-10-24 20:04:00,,,CST,693,2
JUDY S FRIED (TOW),1165345,U,2,2023-10-24 16:35:00,,,CST,902,1
EVERETT C (TOW 2018) 72X30,1281643,U,2,2023-10-24 13:34:00,2023-10-25 06:25:00,2023-10-25 07:20:00,CST,1011,-
LINDA HUGHES FARLEY,1273622,D,2,2023-10-24 20:21:00,2023-10-25 05:50:00,2023-10-25 06:25:00,CST,569,-
REPOSE,1041355,U,3,2023-10-24 11:24:00,2023-10-25 05:05:00,2023-10-25 05:20:00,CST,0,-
REPOSE,1041355,U,3,2023-10-24 11:24:00,2023-10-25 04:41:00,2023-10-25 05:00:00,CST,1037,-
MISS CAROLINE (TOW 2014),1250509,D,2,2023-10-24 19:46:00,2023-10-25 03:10:00,2023-10-25 03:35:00,CST,444,-
TERRY H,1252433,D,2,2023-10-24 17:48:00,2023-10-25 02:40:00,2023-10-25 03:05:00,CST,532,-
CHARLIE C (TOW),544273,U,3,2023-10-24 08:59:00,2023-10-25 02:25:00,2023-10-25 02:40:00,CST,0,-
CHARLIE C (TOW),544273,U,3,2023-10-24 08:59:00,2023-10-25 01:51:00,2023-10-25 02:20:00,CST,1012,-
SPINDLETOP (TOW 2011),1233372,D,2,2023-10-24 14:03:00,2023-10-25 01:15:00,2023-10-25 01:35:00,CST,672,-
ANITA EVE SHARP  (TOW 1985),680357,D,3,2023-10-24 17:43:00,2023-10-25 01:00:00,2023-10-25 01:10:00,CST,0,-
ANITA EVE SHARP  (TOW 1985),680357,D,3,2023-10-24 17:43:00,2023-10-25 00:45:00,2023-10-25 00:55:00,CST,422,-
EVERARD DUPRE,1269035,D,2,2023-10-24 12:37:00,2023-10-24 23:55:00,2023-10-25 00:40:00,CST,678,-
HARRISON,1214850,D,2,2023-10-24 09:14:00,2023-10-24 23:25:00,2023-10-24 23:50:00,CST,851,-
CAPT ANDY LAKE (TOW),1239502,U,2,2023-10-24 08:17:00,2023-10-24 20:05:00,2023-10-24 20:20:00,CST,708,-
DAVID O (TOW),637538,U,1,2023-10-24 07:44:00,2023-10-24 19:50:00,2023-10-24 20:00:00,CST,726,-
CITATION (TOW),1217083,U,3,2023-10-24 07:43:00,2023-10-24 19:30:00,2023-10-24 19:45:00,CST,0,-
CITATION (TOW),1217083,U,3,2023-10-24 07:43:00,2023-10-24 18:46:00,2023-10-24 19:25:00,CST,663,-
CHRISTIE LEE (TOW 2015) 84X32,1259956,U,2,2023-10-24 03:04:00,2023-10-24 18:05:00,2023-10-24 18:25:00,CST,901,-
BLESSED TRINITY (TOW),1216547,U,2,2023-10-24 02:21:00,2023-10-24 17:35:00,2023-10-24 18:00:00,CST,914,-
JOSEPH ALFRED DEVALL,1236564,D,3,2023-10-24 00:26:00,2023-10-24 17:20:00,2023-10-24 17:35:00,CST,1014,-
T H KELLY (TOW),693109,D,1,2023-10-23 23:40:00,2023-10-24 17:08:00,2023-10-24 17:15:00,CST,0,-
T H KELLY (TOW),693109,D,2,2023-10-23 23:40:00,2023-10-24 16:55:00,2023-10-24 17:05:00,CST,0,-
T H KELLY (TOW),693109,D,3,2023-10-23 23:40:00,2023-10-24 16:30:00,2023-10-24 16:50:00,CST,1010,-
MIKE BECHTOLD ,586008,U,3,2023-10-23 10:00:00,2023-10-23 19:35:00,2023-10-23 19:45:00,CST,0,-
MIKE BECHTOLD ,586008,U,3,2023-10-23 10:00:00,2023-10-23 18:50:00,2023-10-23 19:30:00,CST,530,-
RANDOLPH C,1261475,D,4,2023-10-11 07:05:00,,,CST,62,12
ALLIE BROOKE DEVALL,1214852,D,2,2023-10-11 04:54:00,,,CST,193,11
LONNIE M BELL (TOW),553742,D,2,2023-10-11 03:25:00,,,CST,282,10
LUCAS PAUL DEVALL (TOW 2017),1277619,U,2,2023-10-11 03:20:00,,,CST,287,9
LADY OF PROMPT SUCCOR (TOW),1155422,D,6,2023-10-11 01:54:00,,,CST,373,8
CROSBY GENERAL (TOW 1980),625205,U,1,2023-10-11 00:12:00,,,CST,475,7
MR LANDON (TOW 1981) 56X22,636173,D,2,2023-10-10 23:44:00,,,CST,503,6
MISS CAROLINE (TOW 2014),1250509,U,2,2023-10-10 23:26:00,,,CST,521,4
CHARLIE C (TOW),544273,D,6,2023-10-10 22:34:00,,,CST,573,5
KENNY SHAVER,1294499,U,2,2023-10-10 20:49:00,,,CST,678,3
BLUE DIAMOND,565688,U,3,2023-10-10 19:37:00,,,CST,750,1
LYNN R (TOW),625663,U,3,2023-10-10 19:37:00,,,CST,750,2
HUGH S MONSTED (TOW),1151737,D,2,2023-10-09 00:43:00,2023-10-09 04:40:00,2023-10-09 05:15:00,CST,237,-
INDEPENDENCE,586238,D,1,2023-10-09 00:58:00,2023-10-09 04:20:00,2023-10-09 04:35:00,CST,202,-
MISS BETH (TOW),641329,D,1,2023-10-08 23:55:00,2023-10-09 03:35:00,2023-10-09 04:05:00,CST,220,-
ELLY LANE (TOW),560594,U,2,2023-10-08 22:07:00,2023-10-09 01:45:00,2023-10-09 02:10:00,CST,218,-
RICHARD B(55X22),5681300,D,0,2023-10-09 01:35:00,2023-10-09 01:40:00,2023-10-09 01:45:00,CST,5,-
COCODRIE,1259043,U,2,2023-10-08 21:37:00,2023-10-09 01:20:00,2023-10-09 01:40:00,CST,223,-
RICHARD B(55X22),5681300,D,0,2023-10-09 01:05:00,2023-10-09 01:10:00,2023-10-09 01:20:00,CST,0,-
LAURA M,1315595,U,2,2023-10-08 20:01:00,2023-10-09 00:45:00,2023-10-09 01:10:00,CST,284,-
RICHARD B(55X22),5681300,D,0,2023-10-09 00:35:00,2023-10-09 00:40:00,2023-10-09 00:45:00,CST,5,-
XENA  (TOW 2001) 65X26,1121166,U,1,2023-10-08 19:53:00,2023-10-09 00:10:00,2023-10-09 00:40:00,CST,257,-
RICHARD B(55X22),5681300,D,0,2023-10-09 00:00:00,2023-10-09 00:05:00,2023-10-09 00:10:00,CST,5,-
MISS KELLY (TOW 2009),1221425,U,2,2023-10-08 19:50:00,2023-10-08 23:35:00,2023-10-09 00:05:00,CST,225,-
THERESA B (TOW),561744,U,0,2023-10-08 23:25:00,2023-10-08 23:26:00,2023-10-08 23:30:00,CST,1,-
RICHARD TOLAR (85X30),1225115,D,2,2023-10-08 19:48:00,2023-10-08 22:55:00,2023-10-08 23:15:00,CST,187,-
STEVE ALLEY,1322117,D,3,2023-10-08 19:42:00,2023-10-08 22:35:00,2023-10-08 22:50:00,CST,0,-
STEVE ALLEY,1322117,D,2,2023-10-08 19:42:00,2023-10-08 22:00:00,2023-10-08 22:30:00,CST,138,-
DODSON THORNTON,266269,D,3,2023-10-08 19:45:00,2023-10-08 21:35:00,2023-10-08 21:55:00,CST,0,-
DODSON THORNTON,266269,D,3,2023-10-08 19:45:00,2023-10-08 20:51:00,2023-10-08 21:30:00,CST,66,-
CHARLES E MARTIN (TOW),1107227,D,1,2023-10-08 19:47:00,2023-10-08 20:20:00,2023-10-08 20:40:00,CST,33,-
PEGGY ANN (TOW),1161429,U,0,2023-10-08 19:18:00,2023-10-08 19:19:00,2023-10-08 19:25:00,CST,1,-
JADEN PASENTINE,1296289,U,2,2023-10-08 17:33:00,2023-10-08 17:35:00,2023-10-08 18:20:00,CST,2,-
GW DUNN,578286,D,3,2023-10-08 12:44:00,2023-10-08 16:45:00,2023-10-08 17:35:00,CST,241,-
MARK L DUPLANTIS,1209682,U,3,2023-10-08 13:10:00,2023-10-08 16:30:00,2023-10-08 16:45:00,CST,0,-
MARK L DUPLANTIS,1209682,U,3,2023-10-08 13:10:00,2023-10-08 15:46:00,2023-10-08 16:25:00,CST,156,-
THERESA B (TOW),561744,D,0,2023-10-08 15:26:00,2023-10-08 15:30:00,2023-10-08 15:35:00,CST,4,-
RICHARD B(TOW) 55X22,568300,U,0,2023-10-08 15:24:00,2023-10-08 15:25:00,2023-10-08 15:30:00,CST,1,-
PAT CENAC (TOW),575103,D,3,2023-10-08 12:35:00,2023-10-08 14:35:00,2023-10-08 14:50:00,CST,0,-
PAT CENAC (TOW),575103,D,2,2023-10-08 12:35:00,2023-10-08 14:10:00,2023-10-08 14:30:00,CST,95,-
SETH D (TOW 1981) 61X26,634990,U,4,2023-10-08 13:35:00,2023-10-08 13:36:00,2023-10-08 14:10:00,CST,1,-
AUSTIN,1226787,U,2,2023-10-18 06:47:00,,,CST,50,12
LAURA ELIZABETH (TOW),501262,U,2,2023-10-18 06:46:00,,,CST,51,10
MICHELLE GOLDING,1258033,U,2,2023-10-18 06:46:00,,,CST,51,11
BOO SONIER (TOW 2012),1238039,U,2,2023-10-18 06:41:00,,,CST,56,9
COUNT FLEET,1294853,D,6,2023-10-18 06:09:00,,,CST,88,8
FATHER PAT (TOW 2011) 76X35,1237423,D,3,2023-10-18 06:08:00,,,CST,89,7
DEFENDER,1319784,U,2,2023-10-18 02:30:00,,,CST,307,5
REBOUND,286204,D,6,2023-10-18 02:26:00,,,CST,311,4
BEA SONIER (TOW 2011),1230451,D,2,2023-10-18 01:36:00,,,CST,361,2
AMERICAN PR0GRESS,1265757,D,1,2023-10-17 22:45:00,,,CST,532,3
BLESSED TRINITY (TOW),1216547,U,5,2023-10-17 22:41:00,,,CST,536,6
CJ STUDDERT,1273720,U,2,2023-10-17 22:40:00,,,CST,537,1
CLARK TODD (TOW 2014) 81X30,1255497,D,2,2023-10-17 22:44:00,2023-10-18 00:15:00,2023-10-18 00:55:00,CST,91,-
THERESA B (TOW),561744,D,0,2023-10-17 23:58:00,2023-10-18 00:00:00,2023-10-18 00:10:00,CST,2,-
KARNES (TOW 2013) 78X34,1250883,U,2,2023-10-17 22:36:00,2023-10-17 23:25:00,2023-10-18 00:00:00,CST,49,-
LADY OF PROMPT SUCCOR (TOW),1155422,U,3,2023-10-17 22:30:00,2023-10-17 23:10:00,2023-10-17 23:20:00,CST,0,-
LADY OF PROMPT SUCCOR (TOW),1155422,U,3,2023-10-17 22:30:00,2023-10-17 22:46:00,2023-10-17 23:05:00,CST,16,-
THERESA B (TOW),561744,D,0,2023-10-17 22:30:00,2023-10-17 22:31:00,2023-10-17 22:35:00,CST,1,-
BUD GOLDING,1234928,U,2,2023-10-17 20:17:00,2023-10-17 21:00:00,2023-10-17 22:00:00,CST,43,-
LEISA GAIL STRAFUSS (TOW 2013),1243633,U,2,2023-10-17 20:15:00,2023-10-17 20:16:00,2023-10-17 20:55:00,CST,1,-
RISEN SAVIOUR (TOW),1191228,D,2,2023-10-17 16:36:00,2023-10-17 19:40:00,2023-10-17 19:50:00,CST,0,-
RISEN SAVIOUR (TOW),1191228,D,2,2023-10-17 16:36:00,2023-10-17 19:11:00,2023-10-17 19:35:00,CST,155,-
STEVE ALLEY (TOW 56X22),506179,D,2,2023-10-17 16:01:00,2023-10-17 18:50:00,2023-10-17 19:00:00,CST,0,-
STEVE ALLEY (TOW 56X22),506179,D,2,2023-10-17 16:01:00,2023-10-17 18:30:00,2023-10-17 18:45:00,CST,149,-
SACRED HEART (TOW 73X28),1203067,U,3,2023-10-17 13:30:00,2023-10-17 18:20:00,2023-10-17 18:30:00,CST,0,-
SACRED HEART (TOW 73X28),1203067,U,3,2023-10-17 13:30:00,2023-10-17 18:01:00,2023-10-17 18:15:00,CST,271,-
CALIFORNIA CHROME (TOW 2019),1292966,D,3,2023-10-17 12:38:00,2023-10-17 16:55:00,2023-10-17 17:05:00,CST,0,-
CALIFORNIA CHROME (TOW 2019),1292966,D,3,2023-10-17 12:38:00,2023-10-17 15:55:00,2023-10-17 16:50:00,CST,197,-
GOVERNOR MIKE HUCKABEE 80X30,1236450,U,2,2023-10-17 11:07:00,2023-10-17 15:40:00,2023-10-17 15:55:00,CST,273,-
RESPONDER,543900,U,3,2023-10-17 09:44:00,2023-10-17 15:00:00,2023-10-17 15:10:00,CST,0,-
RESPONDER,543900,U,3,2023-10-17 09:44:00,2023-10-17 14:01:00,2023-10-17 14:55:00,CST,257,-
DAHLI BROOKE,1248795,U,3,2023-10-17 09:11:00,2023-10-17 13:00:00,2023-10-17 13:05:00,CST,229,-
CHARLES BOSTON,1276022,D,2,2023-10-17 03:29:00,2023-10-17 03:30:00,2023-10-17 04:30:00,CST,1,-
SANDRA LEE,1259133,D,2,2023-10-17 02:23:00,2023-10-17 02:24:00,2023-10-17 03:05:00,CST,1,-
BOLD VENTURE,1301090,D,1,2023-10-17 01:19:00,2023-10-17 01:25:00,2023-10-17 01:45:00,CST,6,-
CAPT SHAWN D.MARTINEZ(TOW),1238920,D,2,2023-10-17 00:54:00,2023-10-17 00:55:00,2023-10-17 01:20:00,CST,1,-
FREEDOM (TOW 76X28),505538,U,3,2023-10-16 17:39:00,2023-10-16 19:15:00,2023-10-16 19:25:00,CST,0,-
FREEDOM (TOW 76X28),505538,U,3,2023-10-16 17:39:00,2023-10-16 19:00:00,2023-10-16 19:10:00,CST,81,-
SAN BERNARD(TOW 2011)78X34,1235077,U,2,2023-10-16 17:31:00,2023-10-16 18:15:00,2023-10-16 18:55:00,CST,44,-
THERESA B (TOW),561744,D,0,2023-10-16 17:40:00,2023-10-16 18:05:00,2023-10-16 18:15:00,CST,25,-
JOHN BOOZMAN (TOW 2011)81X30,1233875,U,2,2023-10-16 13:35:00,2023-10-16 17:50:00,2023-10-16 18:05:00,CST,255,-
JANIS ELIZABETH (TOW) 72X32,1292294,U,2,2023-10-16 08:05:00,2023-10-16 16:55:00,2023-10-16 17:45:00,CST,530,-
WAYNE BETHEL (TOW 2015) 84X32,1260560,D,2,2023-10-16 13:33:00,2023-10-16 15:58:00,2023-10-16 16:35:00,CST,145,-
RICHARD B(55X22),5681300,U,0,2023-10-16 15:48:00,2023-10-16 15:49:00,2023-10-16 15:58:00,CST,1,-
MAC ANDREW MCKINNEY (TOW),1234978,D,2,2023-10-16 06:57:00,2023-10-16 15:05:00,2023-10-16 15:15:00,CST,0,-
MAC ANDREW MCKINNEY (TOW),1234978,D,2,2023-10-16 06:57:00,2023-10-16 14:45:00,2023-10-16 15:00:00,CST,468,-
HENRI (TOW 1999),1080907,D,2,2023-10-16 08:54:00,2023-10-16 14:20:00,2023-10-16 14:40:00,CST,326,-
CITATION (TOW),1217083,U,0,2023-10-16 13:34:00,2023-10-16 14:00:00,2023-10-16 14:20:00,CST,26,-
MACKENZIE HOPE (TOW 2016)81X32,1272328,D,2,2023-10-16 07:02:00,2023-10-16 13:31:00,2023-10-16 14:00:00,CST,389,-
TUCKER M HAMILTON,1316602,U,3,2023-10-16 03:09:00,2023-10-16 04:14:00,2023-10-16 05:20:00,CST,65,-
RAY CHIEF TONEY (TOW 2015),1265939,D,2,2023-10-16 02:56:00,2023-10-16 03:40:00,2023-10-16 04:14:00,CST,44,-
SANDPIPER (TOW 2011) 34X78,1237330,U,2,2023-10-15 21:35:00,2023-10-16 03:05:00,2023-10-16 03:40:00,CST,330,-
UNCLE NU (TOW),624234,U,4,2023-10-15 19:08:00,2023-10-16 01:50:00,2023-10-16 03:00:00,CST,402,-
AMERICAN RELIANCE (TOW 2016),1270208,U,2,2023-10-15 22:29:00,2023-10-16 01:15:00,2023-10-16 01:45:00,CST,166,-
CHAMPION ( TOW 2013) 85X35,1247079,U,3,2023-10-15 17:42:00,2023-10-16 00:20:00,2023-10-16 01:10:00,CST,398,-
PADDY (TOW 1996),1040254,D,2,2023-10-15 23:49:00,2023-10-15 23:50:00,2023-10-16 00:20:00,CST,1,-
BRANDON KYLE (TOW) 75 X 30,1273532,U,2,2023-10-15 16:35:00,2023-10-15 19:30:00,2023-10-15 20:30:00,CST,175,-
MADELINE ( TOW 2008 ),1209145,D,2,2023-10-15 17:34:00,2023-10-15 19:15:00,2023-10-15 19:30:00,CST,101,-
TRUMP IT,675384,D,3,2023-10-15 16:39:00,2023-10-15 19:05:00,2023-10-15 19:10:00,CST,0,-
TRUMP IT,675384,D,3,2023-10-15 16:39:00,2023-10-15 18:55:00,2023-10-15 19:00:00,CST,136,-
INTRA RECOIL(TOW),533346,D,1,2023-10-15 15:28:00,2023-10-15 18:45:00,2023-10-15 18:50:00,CST,0,-
INTRA RECOIL(TOW),533346,D,3,2023-10-15 15:28:00,2023-10-15 18:25:00,2023-10-15 18:40:00,CST,177,-
MARK L DUPLANTIS,1209682,D,3,2023-10-15 15:13:00,2023-10-15 17:50:00,2023-10-15 18:20:00,CST,157,-
CROSBY TIDE,1078379,D,1,2023-10-15 15:35:00,2023-10-15 17:40:00,2023-10-15 17:45:00,CST,125,-
ADMIRAL,542081,D,1,2023-10-15 14:30:00,2023-10-15 15:05:00,2023-10-15 15:25:00,CST,35,-
ARCHIE WILSON ( TOW 90X34 ),1192583,U,1,2023-10-15 13:53:00,2023-10-15 14:15:00,2023-10-15 14:30:00,CST,22,-
AMERICAN SPIRIT (TOW 2014) 75X,1252998,D,2,2023-10-15 11:01:00,2023-10-15 13:55:00,2023-10-15 14:15:00,CST,174,-
SOUTHERN BELLE  (TOW),516701,D,3,2023-10-15 10:28:00,2023-10-15 13:35:00,2023-10-15 13:55:00,CST,0,-
SOUTHERN BELLE  (TOW),516701,D,3,2023-10-15 10:28:00,2023-10-15 13:11:00,2023-10-15 13:30:00,CST,163,-
INTRA RECOIL(TOW),533346,D,0,2023-10-04 09:10:00,,,CST,12,10
CSS SHENANDOAH (TOW 2019),1300154,D,0,2023-10-04 09:03:00,,,CST,19,9
MISS CARTER W,1334369,U,2,2023-10-04 09:00:00,,,CST,22,8
LESLIE (TOW 73X31),1218576,D,6,2023-10-04 06:07:00,,,CST,195,7
LYDIA  (TOW 1994) 79X28,1028379,D,3,2023-10-04 06:03:00,,,CST,199,6
POINT A LA HACHE,1265682,U,2,2023-10-04 05:56:00,,,CST,206,5
AL CENAC,1316302,U,3,2023-10-04 05:49:00,,,CST,213,4
HONDO (TOW95X35),1217767,U,4,2023-10-04 05:46:00,,,CST,216,3
DODSON THORNTON,266269,U,6,2023-10-04 05:44:00,,,CST,218,2
KYLE SMITH,1308580,D,3,2023-10-04 05:38:00,,,CST,224,1
KEVIN ALLEN,1273624,U,2,2023-10-04 00:04:00,2023-10-04 00:25:00,2023-10-04 01:05:00,CST,21,-
MIKE BECHTOLD,586008,U,3,2023-10-03 12:24:00,2023-10-03 19:05:00,2023-10-03 19:20:00,CST,0,-
MIKE BECHTOLD,586008,U,3,2023-10-03 12:24:00,2023-10-03 18:46:00,2023-10-03 19:00:00,CST,382,-
GOVERNOR MIKE HUCKABEE 80X30,1236450,U,2,2023-10-03 06:00:00,2023-10-03 06:01:00,2023-10-03 06:40:00,CST,1,-
LIV (TOW 2015) 72X30,1261486,U,3,2023-10-03 04:28:00,2023-10-03 05:30:00,2023-10-03 05:45:00,CST,0,-
LIV (TOW 2015) 72X30,1261486,U,3,2023-10-03 04:28:00,2023-10-03 05:01:00,2023-10-03 05:25:00,CST,33,-
THERESA B (TOW),561744,D,0,2023-10-03 04:19:00,2023-10-03 04:25:00,2023-10-03 04:30:00,CST,6,-
DELACROIX,1256869,U,1,2023-10-03 03:32:00,2023-10-03 04:10:00,2023-10-03 04:25:00,CST,38,-
HIGH ISLAND (TOW 78X34)2012,1242165,U,2,2023-10-03 03:11:00,2023-10-03 03:45:00,2023-10-03 04:05:00,CST,34,-
THERESA B (TOW),561744,D,0,2023-10-03 03:35:00,2023-10-03 03:36:00,2023-10-03 03:45:00,CST,0,-
LILY G BROOKS,1302688,U,3,2023-10-03 02:13:00,2023-10-03 03:05:00,2023-10-03 03:35:00,CST,52,-
RICHARD B(55X22),5681300,D,0,2023-10-03 02:57:00,2023-10-03 03:00:00,2023-10-03 03:05:00,CST,3,-
CHIPPEWA,1262260,U,2,2023-10-03 02:11:00,2023-10-03 02:20:00,2023-10-03 03:00:00,CST,9,-
RICHARD B(55X22),5681300,D,0,2023-10-03 02:10:00,2023-10-03 02:11:00,2023-10-03 02:20:00,CST,1,-
RITA (TOW),544740,U,3,2023-10-02 23:29:00,2023-10-03 01:25:00,2023-10-03 01:35:00,CST,0,-
RITA (TOW),544740,U,3,2023-10-02 23:29:00,2023-10-03 00:55:00,2023-10-03 01:20:00,CST,86,-
CAPTAIN RAPHAEL (TOW 1980),622432,D,2,2023-10-02 23:27:00,2023-10-03 00:10:00,2023-10-03 00:55:00,CST,43,-
RICHARD B(55X22),5681300,D,0,2023-10-02 23:50:00,2023-10-03 00:00:00,2023-10-03 00:05:00,CST,0,-
BEAU ANDREW (TOW),1209107,U,1,2023-10-02 23:02:00,2023-10-02 23:45:00,2023-10-03 00:00:00,CST,43,-
SWEENEY,1252151,U,2,2023-10-02 22:08:00,2023-10-02 23:30:00,2023-10-02 23:45:00,CST,82,-
RICHARD B(55X22),5681300,D,0,2023-10-02 23:00:00,2023-10-02 23:05:00,2023-10-02 23:20:00,CST,5,-
RESPONDER,543900,U,3,2023-10-02 21:07:00,2023-10-02 22:40:00,2023-10-02 23:00:00,CST,0,-
RESPONDER,543900,U,3,2023-10-02 21:07:00,2023-10-02 22:15:00,2023-10-02 22:35:00,CST,68,-
LINDA HUGHES FARLEY,1273622,D,2,2023-10-02 20:31:00,2023-10-02 21:25:00,2023-10-02 22:15:00,CST,54,-
THERESA B (TOW),561744,D,0,2023-10-02 21:10:00,2023-10-02 21:15:00,2023-10-02 21:25:00,CST,5,-
JERIS AUTHEMENT,1252182,U,2,2023-10-02 19:54:00,2023-10-02 20:40:00,2023-10-02 21:15:00,CST,46,-
BORN AGAIN (TOW),562776,D,3,2023-10-02 18:05:00,2023-10-02 20:30:00,2023-10-02 20:40:00,CST,0,-
BORN AGAIN (TOW),562776,D,3,2023-10-02 18:05:00,2023-10-02 20:10:00,2023-10-02 20:25:00,CST,125,-
FRANK GOLEMI (TOW),1251200,U,2,2023-10-02 18:53:00,2023-10-02 20:00:00,2023-10-02 20:10:00,CST,67,-
PARKER JAMES (TOW 72' X 30'),1276020,U,3,2023-10-02 18:06:00,2023-10-02 19:15:00,2023-10-02 19:55:00,CST,69,-
RICHARD B(55X22),5681300,D,0,2023-10-02 19:02:00,2023-10-02 19:03:00,2023-10-02 19:10:00,CST,1,-
FATHER PAT (TOW 2011) 76X35,1237423,D,3,2023-10-02 17:55:00,2023-10-02 18:35:00,2023-10-02 18:50:00,CST,40,-
LADY OF PERPETUAL HELP(TOW),1207724,U,3,2023-10-02 17:49:00,2023-10-02 18:20:00,2023-10-02 18:30:00,CST,0,-
LADY OF PERPETUAL HELP(TOW),1207724,U,3,2023-10-02 17:49:00,2023-10-02 18:01:00,2023-10-02 18:15:00,CST,12,-
THERESA B (TOW),561744,D,0,2023-10-02 17:43:00,2023-10-02 17:44:00,2023-10-02 17:52:00,CST,1,-
COUSHATTA (TOW),1040099,D,2,2023-10-02 13:13:00,2023-10-02 17:00:00,2023-10-02 17:20:00,CST,227,-
TIM SCOTT,1253090,U,2,2023-10-02 12:57:00,2023-10-02 14:00:00,2023-10-02 14:20:00,CST,63,-
MARTIN CHALLENGER (TOW),1051672,U,2,2023-10-02 12:05:00,2023-10-02 12:50:00,2023-10-02 13:55:00,CST,45,-
FRANK GOLEMI (TOW),1251200,D,2,2023-10-02 11:44:00,2023-10-02 12:35:00,2023-10-02 12:50:00,CST,51,-
SARAH D (TOW),1167754,D,3,2023-10-02 11:21:00,2023-10-02 12:00:00,2023-10-02 12:30:00,CST,39,-
SOUTHERN BELLE  (TOW),516701,D,3,2023-10-02 11:14:00,2023-10-02 11:45:00,2023-10-02 11:55:00,CST,0,-
SOUTHERN BELLE  (TOW),516701,D,3,2023-10-02 11:14:00,2023-10-02 11:16:00,2023-10-02 11:40:00,CST,2,-
MISS BETH (TOW),641329,U,1,2023-10-02 07:30:00,2023-10-02 07:31:00,2023-10-02 08:00:00,CST,1,-
RAY S (TOW 2017),1282990,U,2,2023-10-02 07:02:00,2023-10-02 07:02:00,2023-10-02 07:25:00,CST,0,-
PORT EADS (TOW 2016) 69X30,1263200,D,2,2023-10-02 05:01:00,2023-10-02 06:00:00,2023-10-02 06:40:00,CST,59,-
AMERICAN LIFE (TOW 2016) 76X34,1268290,D,2,2023-10-02 05:00:00,2023-10-02 05:01:00,2023-10-02 05:45:00,CST,1,-
COUNT FLEET,1294853,U,2,2023-10-02 02:35:00,2023-10-02 02:45:00,2023-10-02 03:10:00,CST,10,-
SAN ANTONIO (TOW 2011),1236027,U,2,2023-10-02 01:15:00,2023-10-02 02:10:00,2023-10-02 02:40:00,CST,55,-
RICHARD B(55X22),5681300,D,0,2023-10-02 02:00:00,2023-10-02 02:01:00,2023-10-02 02:10:00,CST,1,-
LIBERTY (TOW 75X30),1141276,U,2,2023-10-02 00:31:00,2023-10-02 01:10:00,2023-10-02 01:55:00,CST,39,-
LESLIE (TOW 73X31),1218576,U,3,2023-10-01 23:48:00,2023-10-02 01:00:00,2023-10-02 01:05:00,CST,0,-
LESLIE (TOW 73X31),1218576,U,3,2023-10-01 23:48:00,2023-10-02 00:16:00,2023-10-02 00:55:00,CST,28,-
THERESA B (TOW),561744,D,0,2023-10-01 23:59:00,2023-10-02 00:00:00,2023-10-02 00:15:00,CST,1,-
BAILEY B,1250234,U,1,2023-10-01 21:30:00,2023-10-01 23:05:00,2023-10-01 23:30:00,CST,95,-
BROOKE BANTA 75X30,1233112,D,2,2023-10-01 20:38:00,2023-10-01 22:30:00,2023-10-01 23:05:00,CST,112,-
STEVE ALLEY (TOW 56X22),506179,U,3,2023-10-01 19:52:00,2023-10-01 22:25:00,2023-10-01 22:30:00,CST,0,-
STEVE ALLEY (TOW 56X22),506179,U,3,2023-10-01 19:52:00,2023-10-01 21:46:00,2023-10-01 22:20:00,CST,114,-
CHARLIE C (TOW),544273,D,3,2023-10-01 19:28:00,2023-10-01 21:35:00,2023-10-01 21:40:00,CST,0,-
CHARLIE C (TOW),544273,D,2,2023-10-01 19:28:00,2023-10-01 21:01:00,2023-10-01 21:30:00,CST,93,-
MARGARET ANNE (TOW 2017) 81X32,1275151,U,2,2023-10-01 19:18:00,2023-10-01 20:05:00,2023-10-01 20:40:00,CST,47,-
BERDON LAWRENCE,1306286,U,2,2023-10-01 17:35:00,2023-10-01 19:05:00,2023-10-01 20:00:00,CST,90,-
JEFF KINDL (TOW 2016) 86X35,1266571,D,3,2023-10-01 17:20:00,2023-10-01 18:55:00,2023-10-01 19:05:00,CST,0,-
JEFF KINDL (TOW 2016) 86X35,1266571,D,2,2023-10-01 17:20:00,2023-10-01 18:11:00,2023-10-01 18:50:00,CST,51,-
DODSON THORNTON,266269,D,3,2023-10-01 14:23:00,2023-10-01 16:55:00,2023-10-01 17:00:00,CST,0,-
