VESSEL_NAME,VESSEL_NO,DIRECTION,NUM_BARGES,ARRIVAL_DATE,SOL_DATE,END_OF_LOCKAGE,TIMEZONE,DELAY_MINS,SEQ_NO
JOHN BOOZMAN (TOW 2011)81X30,1233875,U,2,2023-10-16 20:19:00,2023-10-19 18:20:00,2023-10-19 19:10:00,CST,4201,-
JOSSET   (TOW 56X23),1116940,D,2,2023-10-18 00:01:00,2023-10-19 17:09:00,2023-10-19 18:04:00,CST,2468,-
JUDY S FRIED (TOW),1165345,D,2,2023-10-17 00:00:00,2023-10-19 17:06:00,2023-10-19 18:01:00,CST,3906,-
SETH D (TOW 1981) 61X26,634990,D,4,2023-10-17 02:08:00,2023-10-19 16:52:00,2023-10-19 17:58:00,CST,3764,-
JANIS ELIZABETH (TOW) 72X32,1292294,U,2,2023-10-16 18:50:00,2023-10-19 15:55:00,2023-10-19 16:46:00,CST,4145,-
SANDPIPER (TOW 2011) 34X78,1237330,U,2,2023-10-16 08:24:00,2023-10-19 14:35:00,2023-10-19 15:30:00,CST,4691,-
ASHLEY (TOW),508924,U,2,2023-10-18 22:03:00,2023-10-19 14:00:00,2023-10-19 15:22:00,CST,957,-
TUCKER M HAMILTON,1316602,U,3,2023-10-16 07:28:00,2023-10-19 12:39:00,2023-10-19 13:40:00,CST,4631,-
UNCLE NU (TOW),624234,U,4,2023-10-16 04:51:00,2023-10-19 10:29:00,2023-10-19 12:06:00,CST,4658,-
COE LAFOURCHE (FED GOV),LAFOURC,U,0,2023-09-26 06:49:00,,,CST,18,0
AMERICAN VALOR (TOW),1273719,D,2,2023-09-26 05:21:00,2023-09-26 06:00:00,2023-09-26 06:45:00,CST,39,-
CALIFORNIA CHROME (TOW 2019),1292966,U,6,2023-09-26 01:20:00,2023-09-26 03:20:00,2023-09-26 04:00:00,CST,120,-
DUKE,1247420,U,3,2023-09-25 20:31:00,2023-09-26 02:00:00,2023-09-26 03:00:00,CST,329,-
CAPT DOUG WRIGHT,1202864,D,6,2023-09-25 18:49:00,2023-09-26 00:30:00,2023-09-26 01:20:00,CST,341,-
PAT CENAC,1303152,U,3,2023-09-25 19:47:00,2023-09-25 23:20:00,2023-09-26 00:20:00,CST,213,-
TIM SCOTT,1253090,D,2,2023-09-25 17:29:00,2023-09-25 22:00:00,2023-09-25 22:50:00,CST,271,-
UNCLE BUD (TOW),1027533,U,1,2023-09-25 17:49:00,2023-09-25 21:05:00,2023-09-25 21:40:00,CST,196,-
SCF MARINE HWY,1250741,D,1,2023-09-25 19:11:00,2023-09-25 19:45:00,2023-09-25 20:40:00,CST,34,-
ACE G,0629629,D,1,2023-09-25 16:41:00,2023-09-25 19:40:00,2023-09-25 20:35:00,CST,179,-
JOHN OLIVER (TOW) 1965 58X20,0297877,D,1,2023-09-25 16:24:00,2023-09-25 19:30:00,2023-09-25 20:30:00,CST,186,-
DARIAN ALEXANDRA (TOW 2019),1269031,U,3,2023-09-25 16:02:00,2023-09-25 18:30:00,2023-09-25 19:20:00,CST,148,-
PORT EADS (TOW 2016) 69X30,1263200,U,2,2023-09-25 14:56:00,2023-09-25 17:25:00,2023-09-25 18:05:00,CST,149,-
LIV (TOW 2015) 72X30,1261486,D,2,2023-09-25 14:17:00,2023-09-25 16:30:00,2023-09-25 17:05:00,CST,133,-
HONDO (TOW),0620456,D,2,2023-09-25 10:30:00,2023-09-25 15:35:00,2023-09-25 16:15:00,CST,305,-
JACKSON MCKINNEY (TOW 1981),0630902,U,0,2023-09-25 13:37:00,2023-09-25 14:50:00,2023-09-25 15:20:00,CST,73,-
CROCKETT,1292803,D,2,2023-09-25 10:01:00,2023-09-25 13:45:00,2023-09-25 14:45:00,CST,224,-
JACKSON MCKINNEY (TOW 1981),0630902,D,1,2023-09-25 12:03:00,2023-09-25 12:45:00,2023-09-25 13:25:00,CST,0,-
RELENTLESS,0631130,D,3,2023-09-25 07:05:00,2023-09-25 12:40:00,2023-09-25 13:20:00,CST,335,-
CAPT DOUG WRIGHT,1202864,U,6,2023-09-25 08:24:00,2023-09-25 11:55:00,2023-09-25 12:25:00,CST,211,-
STEVE RICHOUX (TOW),0568988,U,6,2023-09-25 06:46:00,2023-09-25 11:05:00,2023-09-25 11:40:00,CST,259,-
CSS SHENANDOAH (TOW 2019),1300154,D,2,2023-09-25 05:37:00,2023-09-25 09:55:00,2023-09-25 10:40:00,CST,258,-
MON TA (TOW 70X24) 2012,1237633,D,6,2023-09-24 22:43:00,2023-09-25 08:50:00,2023-09-25 09:35:00,CST,607,-
ENDURANCE (TOW 2011)81X30,1232349,D,2,2023-09-25 05:27:00,2023-09-25 07:55:00,2023-09-25 08:35:00,CST,148,-
RANDY ECKSTEIN (TOW 153X45),0539889,D,6,2023-09-25 01:49:00,2023-09-25 06:50:00,2023-09-25 07:35:00,CST,301,-
PARKER JAMES (TOW 72' X 30'),1276020,D,3,2023-09-24 20:28:00,2023-09-25 03:45:00,2023-09-25 05:08:00,CST,437,-
CINCINNATI (TOW),1126162,U,2,2023-09-25 00:16:00,2023-09-25 02:25:00,2023-09-25 03:25:00,CST,129,-
UNCLE NU (TOW),0624234,U,1,2023-09-25 00:16:00,2023-09-25 02:10:00,2023-09-25 03:18:00,CST,114,-
KENNY SHAVER,1294499,D,2,2023-09-24 18:01:00,2023-09-25 00:25:00,2023-09-25 01:50:00,CST,384,-
MARI LAMPTON (TOW 106X32),1208146,U,3,2023-09-24 22:56:00,2023-09-24 23:30:00,2023-09-25 00:18:00,CST,34,-
CROSBY EXPRESS,0521797,U,1,2023-09-24 17:54:00,2023-09-24 22:10:00,2023-09-24 22:57:00,CST,256,-
PADDY (TOW 1996),1040254,D,2,2023-09-24 14:39:00,2023-09-24 20:57:00,2023-09-24 22:00:00,CST,378,-
RELENTLESS,0631130,U,6,2023-09-24 15:16:00,2023-09-24 19:35:00,2023-09-24 20:50:00,CST,259,-
MARY ENA DEVALL (TOW),0569520,U,1,2023-09-24 15:22:00,2023-09-24 19:25:00,2023-09-24 20:45:00,CST,243,-
RITA (TOW),0544740,D,5,2023-09-24 10:15:00,2023-09-24 18:11:00,2023-09-24 19:15:00,CST,476,-
DELACROIX,1256869,D,1,2023-09-24 16:00:00,2023-09-24 18:00:00,2023-09-24 19:05:00,CST,120,-
CHAMPION ( TOW 2013) 85X35,1247079,U,3,2023-09-24 14:01:00,2023-09-24 17:04:00,2023-09-24 17:54:00,CST,183,-
RESPONDER,0543900,D,3,2023-09-24 09:56:00,2023-09-24 15:49:00,2023-09-24 16:49:00,CST,353,-
GEISMAR (TOW),0555297,D,1,2023-09-24 13:14:00,2023-09-24 15:38:00,2023-09-24 16:32:00,CST,144,-
SCF MARINE HWY,1250741,U,8,2023-09-24 11:25:00,2023-09-24 14:40:00,2023-09-24 15:30:00,CST,195,-
LAT GONSOULIN (TOW 2012),1237082,D,3,2023-09-24 09:25:00,2023-09-24 13:20:00,2023-09-24 14:18:00,CST,235,-
RISEN SAVIOUR (TOW),1191228,U,6,2023-09-24 09:26:00,2023-09-24 12:20:00,2023-09-24 13:08:00,CST,174,-
REPOSE,1041355,D,4,2023-09-24 08:13:00,2023-09-24 11:09:00,2023-09-24 12:00:00,CST,176,-
FREEDOM (TOW),0287518,U,6,2023-09-24 08:41:00,2023-09-24 10:18:00,2023-09-24 10:58:00,CST,97,-
MICHELLE GOLDING,1258033,D,2,2023-09-24 07:29:00,2023-09-24 09:05:00,2023-09-24 09:55:00,CST,96,-
SAFETY PRIDE(70X24),1195365,D,1,2023-09-24 08:38:00,2023-09-24 08:50:00,2023-09-24 09:48:00,CST,12,-
MISS RACHEL (TOW 65X24),1063182,D,1,2023-09-24 06:59:00,2023-09-24 07:28:00,2023-09-24 08:25:00,CST,29,-
ENDURANCE (TOW 2011)81X30,1232349,U,2,2023-09-24 05:21:00,2023-09-24 06:40:00,2023-09-24 07:26:00,CST,79,-
FATHER PAT (TOW 2011) 76X35,1237423,D,6,2023-09-24 05:10:00,2023-09-24 05:20:00,2023-09-24 06:05:00,CST,10,-
RITA (TOW),0544740,U,6,2023-09-24 01:36:00,2023-09-24 03:25:00,2023-09-24 04:15:00,CST,109,-
LIV (TOW 2015) 72X30,1261486,U,4,2023-09-23 22:19:00,2023-09-24 01:55:00,2023-09-24 02:50:00,CST,216,-
RESPONDER,0543900,U,6,2023-09-23 21:32:00,2023-09-24 00:30:00,2023-09-24 01:30:00,CST,178,-
SAFETY PRIDE(70X24),1195365,U,1,2023-09-23 22:08:00,2023-09-24 00:10:00,2023-09-24 01:15:00,CST,122,-
CROSBY EXPRESS (TOW),1082131,D,4,2023-09-23 18:33:00,2023-09-23 22:55:00,2023-09-23 23:50:00,CST,262,-
FATHER PAT (TOW 2011) 76X35,1237423,U,3,2023-09-23 21:07:00,2023-09-23 21:55:00,2023-09-23 22:35:00,CST,48,-
BORN AGAIN (TOW),0562776,D,6,2023-09-23 16:58:00,2023-09-23 20:35:00,2023-09-23 21:30:00,CST,217,-
SAFETY PRIDE(70X24),1195365,D,1,2023-09-23 19:36:00,2023-09-23 20:25:00,2023-09-23 21:20:00,CST,49,-
BRONCO,1327838,D,2,2023-09-23 16:46:00,2023-09-23 19:20:00,2023-09-23 20:00:00,CST,154,-
MON TA (TOW 70X24) 2012,1237633,U,6,2023-09-23 16:04:00,2023-09-23 18:25:00,2023-09-23 19:05:00,CST,141,-
NICHOLAS (TOW 2014) 65X28,1251897,D,4,2023-09-23 14:12:00,2023-09-23 17:24:00,2023-09-23 18:08:00,CST,192,-
KATHY AZLIN,1252651,U,1,2023-09-23 13:56:00,2023-09-23 16:25:00,2023-09-23 17:10:00,CST,149,-
HERBERT J. PLAISANCE(TOW),1216424,D,5,2023-09-23 12:58:00,2023-09-23 14:27:00,2023-09-23 15:55:00,CST,89,-
RANDY ECKSTEIN (TOW),1164181,U,6,2023-09-23 11:41:00,2023-09-23 13:05:00,2023-09-23 14:00:00,CST,84,-
RYAN    (TOW 2002) 86X30,1130859,U,2,2023-09-23 04:00:00,2023-09-23 11:26:00,2023-09-23 12:27:00,CST,446,-
LESLIE (TOW 73X31),1218576,D,6,2023-10-23 04:41:00,,,CST,146,23
CJ STUDDERT,1273720,D,2,2023-10-23 02:12:00,,,CST,295,22
LAFITTE,1242386,D,2,2023-10-22 23:45:00,,,CST,442,21
RICHARD DRAKE,1264995,D,2,2023-10-22 18:34:00,,,CST,753,20
BOBBY JONES (TOW),502672,D,3,2023-10-22 18:23:00,,,CST,764,19
AMMIE  (TOW 2010)95X30,1225687,U,2,2023-10-22 18:01:00,,,CST,786,12
GREGORY P FRAZIER (TOW),552463,D,6,2023-10-22 17:44:00,,,CST,803,18
UNCLE NU (TOW),624234,D,6,2023-10-22 17:28:00,,,CST,819,17
JOSSET   (TOW 56X23),1116940,U,4,2023-10-22 16:36:00,,,CST,871,11
LUCY MAY,614508,U,6,2023-10-22 16:05:00,,,CST,902,10
VINCENT W. SAPP (TOW),1238918,U,2,2023-10-22 15:23:00,,,CST,944,9
MAC ANDREW MCKINNEY (TOW),1234978,U,6,2023-10-22 14:45:00,,,CST,982,8
LINDA HUGHES FARLEY,1273622,D,2,2023-10-22 13:40:00,,,CST,1047,16
MISS CAROLINE (TOW 2014),1250509,D,2,2023-10-22 09:13:00,,,CST,1314,15
TERRY H,1252433,D,2,2023-10-22 04:17:00,,,CST,1610,14
JOCK  (TOW 2000)  86X30,1101550,U,2,2023-10-21 23:17:00,,,CST,1910,7
GOSPEL LIGHT (TOW),570130,U,6,2023-10-21 22:25:00,,,CST,1962,6
EMILEE ALEXIS (TOW),518267,U,8,2023-10-21 20:39:00,,,CST,2068,5
SPINDLETOP (TOW 2011),1233372,D,2,2023-10-21 19:25:00,,,CST,2142,13
WAYNE BETHEL (TOW 2015) 84X32,1260560,U,2,2023-10-21 18:59:00,,,CST,2168,4
AMERICAN STRONG (TOW 2016),1272102,U,2,2023-10-21 15:22:00,,,CST,2385,0
ANITA EVE SHARP  (TOW 1985),680357,D,6,2023-10-21 14:37:00,,,CST,2430,12
SOUTHERN BELLE  (TOW),516701,U,6,2023-10-21 13:32:00,,,CST,2495,3
EVERARD DUPRE,1269035,D,2,2023-10-21 13:20:00,,,CST,2507,11
DODSON THORNTON,266269,D,6,2023-10-21 09:15:00,,,CST,2752,10
HARRISON,1214850,D,2,2023-10-21 05:49:00,,,CST,2958,9
INDEPENDENCE,586238,U,6,2023-10-21 03:49:00,,,CST,3078,2
CSS SHENANDOAH (TOW 2019),1300154,D,3,2023-10-21 02:19:00,,,CST,3168,8
H J DUPRE (TOW),532464,D,3,2023-10-20 22:36:00,,,CST,3391,7
ROBERT G STONE JR (TOW),1189439,D,2,2023-10-20 22:07:00,,,CST,3420,6
T H KELLY (TOW),693109,D,6,2023-10-20 21:31:00,,,CST,3456,5
BOLD VENTURE,1301090,U,6,2023-10-20 20:37:00,,,CST,3510,1
ST. MATTHIAS,1273328,D,6,2023-10-20 19:30:00,,,CST,3577,4
SACRED HEART (TOW 73X28),1203067,D,6,2023-10-20 18:19:00,,,CST,3648,3
SCF CONTAINER EXPRESS,1250819,D,7,2023-10-20 16:29:00,,,CST,3758,2
RALPH RENFRO (TOW 2012) 84X32,1243956,D,2,2023-10-20 12:15:00,,,CST,4012,1
GEISMAR (TOW),555297,U,1,2023-09-21 05:34:00,,,CST,138,0A
BRONCO,1327838,U,2,2023-09-21 05:30:00,,,CST,142,5
JOSSET   (TOW 56X23),1116940,D,3,2023-09-21 04:59:00,,,CST,173,2
CANVASBACK,1237722,U,2,2023-09-21 04:14:00,,,CST,218,4
MARIE  (TOW 2005),1171260,D,2,2023-09-21 04:11:00,,,CST,221,1
SOUTHERN BELLE  (TOW),516701,U,6,2023-09-21 04:08:00,,,CST,224,3
ADDISON FAITH,1308502,U,2,2023-09-21 04:01:00,,,CST,231,2
EMILY WEBBER,1276027,U,2,2023-09-21 03:58:00,,,CST,234,1
STEVE ALLEY,1322117,U,6,2023-09-21 03:44:00,,,CST,248,0B
COUNT FLEET,1294853,D,6,2023-09-20 21:20:00,2023-09-21 05:45:00,2023-09-21 06:40:00,CST,505,-
UNCLE NU (TOW),624234,U,4,2023-09-21 02:34:00,2023-09-21 04:10:00,2023-09-21 05:25:00,CST,96,-
PHILIP (TOW 1995),1033117,D,2,2023-09-20 21:01:00,2023-09-21 02:30:00,2023-09-21 03:30:00,CST,329,-
ANITA EVE SHARP  (TOW 1985),680357,D,5,2023-09-20 19:05:00,2023-09-21 00:25:00,2023-09-21 01:35:00,CST,320,-
GEISMAR (TOW),555297,D,2,2023-09-20 23:04:00,2023-09-21 00:20:00,2023-09-21 01:20:00,CST,76,-
AMERICAN CENTURY (TOW 2015),1261315,D,2,2023-09-20 17:57:00,2023-09-20 22:45:00,2023-09-20 23:40:00,CST,288,-
REBOUND,286204,D,6,2023-09-20 17:46:00,2023-09-20 21:10:00,2023-09-20 22:00:00,CST,204,-
CAJUN HUSTLER (TOW),527969,U,1,2023-09-20 19:50:00,2023-09-20 20:00:00,2023-09-20 20:40:00,CST,10,-
NICEVILLE (TOW 76X35 2009),1221092,D,2,2023-09-20 11:50:00,2023-09-20 18:55:00,2023-09-20 19:50:00,CST,425,-
MS FRANCES (TOW 56X24),637713,D,1,2023-09-20 17:30:00,2023-09-20 18:35:00,2023-09-20 19:45:00,CST,65,-
RANDY ECKSTEIN (TOW),1164181,D,6,2023-09-20 13:37:00,2023-09-20 17:25:00,2023-09-20 18:16:00,CST,228,-
GOOD SHEPHERD ( TOW ),1209074,D,2,2023-09-20 12:56:00,2023-09-20 15:47:00,2023-09-20 16:48:00,CST,171,-
ROBERT ANTHONY ( TOW 2014),1256311,D,2,2023-09-20 12:21:00,2023-09-20 13:47:00,2023-09-20 15:11:00,CST,86,-
ERIC BUNCE (TOW 2011),1230374,D,1,2023-09-20 12:55:00,2023-09-20 13:35:00,2023-09-20 15:05:00,CST,40,-
JOHN OLIVER (TOW) 1965 58X20,297877,U,0,2023-09-20 12:25:00,2023-09-20 12:51:00,2023-09-20 13:17:00,CST,26,-
AMERICAN STRONG (TOW 2016),1272102,D,2,2023-09-20 11:29:00,2023-09-20 11:52:00,2023-09-20 12:45:00,CST,23,-
JOHN OLIVER (TOW) 1965 58X20,297877,D,1,2023-09-20 09:54:00,2023-09-20 10:23:00,2023-09-20 11:07:00,CST,29,-
RESPONDER,543900,D,6,2023-09-20 09:05:00,2023-09-20 10:00:00,2023-09-20 11:06:00,CST,55,-
LAURA M,1315595,D,2,2023-09-20 07:10:00,2023-09-20 08:19:00,2023-09-20 09:15:00,CST,69,-
RESPONDER,543900,U,6,2023-09-20 03:46:00,2023-09-20 04:20:00,2023-09-20 05:15:00,CST,34,-
BELL,1186064,U,2,2023-09-20 01:16:00,2023-09-20 01:40:00,2023-09-20 02:45:00,CST,24,-
INTRA RECOIL(TOW),533346,U,2,2023-09-19 23:18:00,2023-09-19 23:50:00,2023-09-20 00:30:00,CST,32,-
SCF MARINE HWY,1250741,U,6,2023-09-19 21:42:00,2023-09-19 22:05:00,2023-09-19 22:55:00,CST,23,-
CAJUN HUSTLER (TOW),527969,U,1,2023-09-19 20:20:00,2023-09-19 20:40:00,2023-09-19 21:20:00,CST,20,-
CAJUN HUSTLER (TOW),527969,D,1,2023-09-19 18:11:00,2023-09-19 18:30:00,2023-09-19 19:10:00,CST,0,-
BORN AGAIN (TOW),562776,U,6,2023-09-19 16:12:00,2023-09-19 16:30:00,2023-09-19 17:14:00,CST,18,-
SAFETY PRIDE(70X24),1195365,U,0,2023-09-19 14:19:00,2023-09-19 14:22:00,2023-09-19 14:57:00,CST,3,-
RANDOLPH C,1261475,D,6,2023-09-19 11:25:00,2023-09-19 13:17:00,2023-09-19 14:17:00,CST,112,-
SAFETY PRIDE(70X24),1195365,D,1,2023-09-19 11:00:00,2023-09-19 13:09:00,2023-09-19 14:07:00,CST,129,-
ANITA EVE SHARP  (TOW 1985),680357,U,6,2023-09-19 07:58:00,2023-09-19 12:03:00,2023-09-19 13:07:00,CST,245,-
JOHN OLIVER (TOW) 1965 58X20,297877,U,1,2023-09-19 09:38:00,2023-09-19 11:57:00,2023-09-19 13:07:00,CST,139,-
RELENTLESS,631130,D,6,2023-09-19 09:26:00,2023-09-19 10:42:00,2023-09-19 11:35:00,CST,76,-
CHARLIE MELANCON ( TOW ),1209021,U,2,2023-09-19 07:56:00,2023-09-19 09:45:00,2023-09-19 10:30:00,CST,109,-
RECREATION VESSEL(S),9999999,D,0,2023-09-19 07:40:00,2023-09-19 09:00:00,2023-09-19 09:33:00,CST,80,-
ST CHARLES (TOW)76X35,1230767,D,3,2023-09-19 03:31:00,2023-09-19 07:40:00,2023-09-19 08:34:00,CST,249,-
JOYCE MAXINE (TOW 2006) 70X28,1182602,U,2,2023-09-19 04:39:00,2023-09-19 06:30:00,2023-09-19 07:30:00,CST,111,-
HENRY J SOUDELIER III ( TOW ),1195775,D,2,2023-09-19 01:46:00,2023-09-19 05:30:00,2023-09-19 06:15:00,CST,224,-
LADY OF PROMPT SUCCOR (TOW),1155422,U,6,2023-09-19 03:16:00,2023-09-19 04:25:00,2023-09-19 05:10:00,CST,69,-
ALICE GOLDING,1253566,D,2,2023-09-18 20:29:00,2023-09-19 03:05:00,2023-09-19 03:55:00,CST,396,-
MISS MICHELLE (TOW),522324,D,1,2023-09-19 00:30:00,2023-09-19 02:55:00,2023-09-19 03:50:00,CST,145,-
FRITZ BLESSEY (TOW 2006) 82X30,1181185,U,2,2023-09-19 00:48:00,2023-09-19 01:40:00,2023-09-19 02:45:00,CST,52,-
ASHLEY (TOW),508924,U,1,2023-09-19 00:19:00,2023-09-19 01:20:00,2023-09-19 02:35:00,CST,61,-
CSS SHENANDOAH (TOW 2019),1300154,D,1,2023-09-18 22:26:00,2023-09-19 00:20:00,2023-09-19 01:10:00,CST,114,-
CALIFORNIA CHROME (TOW 2019),1292966,D,6,2023-09-18 18:54:00,2023-09-19 00:10:00,2023-09-19 01:05:00,CST,316,-
MISS RACHEL (TOW),632292,U,1,2023-09-18 22:48:00,2023-09-18 23:05:00,2023-09-18 23:55:00,CST,17,-
SAFETY EXPLORER (TOW),1211314,U,1,2023-09-18 20:31:00,2023-09-18 22:55:00,2023-09-18 23:50:00,CST,144,-
CAJUN HUSTLER (TOW),527969,D,1,2023-09-18 18:20:00,2023-09-18 21:55:00,2023-09-18 22:40:00,CST,215,-
ASHLEY (TOW),508924,D,1,2023-09-18 17:37:00,2023-09-18 21:50:00,2023-09-18 22:35:00,CST,253,-
MARK L DUPLANTIS,1209682,D,4,2023-09-18 16:22:00,2023-09-18 21:40:00,2023-09-18 22:30:00,CST,318,-
RELENTLESS,631130,U,6,2023-09-18 16:47:00,2023-09-18 20:30:00,2023-09-18 21:25:00,CST,223,-
PORT ALLEN (TOW),503134,U,1,2023-09-18 18:18:00,2023-09-18 19:55:00,2023-09-18 21:15:00,CST,97,-
PAT CENAC,1303152,D,3,2023-09-18 15:57:00,2023-09-18 18:50:00,2023-09-18 19:40:00,CST,173,-
LISA MARIE,1223317,U,2,2023-09-18 14:27:00,2023-09-18 17:35:00,2023-09-18 18:35:00,CST,188,-
MS FRANCES (TOW 56X24),637713,U,1,2023-09-18 17:21:00,2023-09-18 17:21:00,2023-09-18 18:25:00,CST,0,-
MS FRANCES (TOW 56X24),637713,D,0,2023-09-18 16:03:00,2023-09-18 16:17:00,2023-09-18 17:13:00,CST,14,-
ST CHARLES (TOW)76X35,1230767,U,6,2023-09-18 13:52:00,2023-09-18 15:15:00,2023-09-18 16:15:00,CST,83,-
RANDOLPH C,1261475,U,4,2023-09-18 06:08:00,2023-09-18 13:10:00,2023-09-18 14:10:00,CST,422,-
COUNT FLEET,1294853,U,0,2023-10-02 07:55:00,,,CST,12,4
LESLIE (TOW 73X31),1218576,U,0,2023-10-02 07:47:00,,,CST,20,3
STEVE ALLEY,1322117,U,6,2023-10-02 06:14:00,,,CST,113,2
MARGARET ANNE (TOW 2017) 81X32,1275151,U,2,2023-10-02 02:47:00,,,CST,320,1
BERDON LAWRENCE,1306286,U,2,2023-10-02 02:36:00,,,CST,331,0
BORN AGAIN (TOW),562776,D,6,2023-10-02 02:30:00,,,CST,337,1
COUSHATTA (TOW),1040099,D,2,2023-10-02 02:17:00,,,CST,350,0
NICEVILLE (TOW 76X35 2009),1221092,U,2,2023-10-15 07:37:00,,,CST,75,34
CSS SHENANDOAH (TOW 2019),1300154,U,3,2023-10-15 07:37:00,,,CST,75,35
WILLIAM  (TOW 2009) 70X30,1222437,U,2,2023-10-15 06:55:00,,,CST,117,23B
MS FRANCES (TOW 56X24),637713,U,1,2023-10-15 05:19:00,,,CST,213,2A
GEORGE ALLEN,1236451,U,2,2023-10-15 04:51:00,,,CST,241,33
SAN MARCOS (TOW 1012),1242397,U,2,2023-10-15 04:35:00,,,CST,257,32
KENNY BILLIOT (TOW 2013),1244012,U,1,2023-10-15 04:10:00,,,CST,282,1A
POINT A LA HACHE,1265682,D,2,2023-10-15 04:08:00,,,CST,284,24
ADMIRAL,542081,D,1,2023-10-15 02:41:00,,,CST,371,2B
MISTER MAC (TOW 2015),1259042,U,2,2023-10-15 00:23:00,,,CST,509,31
KITTY (TOW 2000),1095430,U,2,2023-10-15 00:15:00,,,CST,517,30
BETH WILSON,1121373,U,2,2023-10-14 23:28:00,,,CST,564,29
COCODRIE,1259043,D,2,2023-10-14 22:26:00,,,CST,626,23
CROSBY TIDE,1078379,D,1,2023-10-14 21:52:00,,,CST,660,2A
ST ROSE,1251866,U,2,2023-10-14 20:54:00,,,CST,718,28
PHILIP (TOW 1995),1033117,D,2,2023-10-14 20:19:00,,,CST,753,22
JOSSET   (TOW 56X23),1116940,U,6,2023-10-14 20:11:00,,,CST,761,27
FATHER PAT (TOW 2011) 76X35,1237423,D,3,2023-10-14 19:26:00,,,CST,806,21
ANITA EVE SHARP  (TOW 1985),680357,U,6,2023-10-14 19:14:00,,,CST,818,26
COUNT FLEET,1294853,D,6,2023-10-14 17:27:00,,,CST,925,20
KAREN ANN,1250289,U,2,2023-10-14 17:20:00,,,CST,932,25
EMILEE ALEXIS (TOW),518267,U,6,2023-10-14 16:09:00,,,CST,1003,24
REBOUND,286204,D,6,2023-10-14 16:00:00,,,CST,1012,19
AMAZING GRACE (TOW 1958),277588,U,4,2023-10-14 14:14:00,,,CST,1118,23A
LINDA HUGHES FARLEY,1273622,U,2,2023-10-14 14:14:00,,,CST,1118,22
GREGORY P FRAZIER (TOW),552463,U,6,2023-10-14 14:13:00,,,CST,1119,21
BEA SONIER (TOW 2011),1230451,D,2,2023-10-14 14:09:00,,,CST,1123,18
SETH D (TOW 1981) 61X26,634990,D,0,2023-10-14 09:03:00,,,CST,1429,17
RITA (TOW),544740,U,5,2023-10-14 08:52:00,,,CST,1440,20
SAVIOUR (TOW),1192584,U,6,2023-10-14 08:20:00,,,CST,1472,19
CLARK TODD (TOW 2014) 81X30,1255497,D,2,2023-10-14 08:16:00,,,CST,1476,16
FORKED ISLAND,1259044,U,0,2023-10-14 05:06:00,,,CST,1666,18
CALIFORNIA CHROME (TOW 2019),1292966,D,6,2023-10-14 04:54:00,,,CST,1678,15
T H KELLY (TOW),693109,U,6,2023-10-14 03:28:00,,,CST,1764,17
TERRY H,1252433,U,2,2023-10-14 03:27:00,,,CST,1765,16
REPOSE,1041355,U,6,2023-10-14 03:16:00,,,CST,1776,15
STEVE ALLEY,1322117,U,6,2023-10-14 02:38:00,,,CST,1814,14
CHARLES BOSTON,1276022,D,2,2023-10-13 23:37:00,,,CST,1995,14
SANDRA LEE,1259133,D,2,2023-10-13 23:15:00,,,CST,2017,13
CAPT TIMMY,628797,U,0,2023-10-13 22:29:00,,,CST,2063,13
CAPT SHAWN D.MARTINEZ(TOW),1238920,D,2,2023-10-13 22:05:00,,,CST,2087,12
SCF CONTAINER EXPRESS,1250819,D,0,2023-10-13 21:41:00,,,CST,2111,11
WAYNE BETHEL (TOW 2015) 84X32,1260560,D,2,2023-10-13 14:31:00,,,CST,2541,10
HENRI (TOW 1999),1080907,D,2,2023-10-13 13:24:00,,,CST,2608,9
LYDIA  (TOW 1994) 79X28,1028379,U,3,2023-10-13 11:31:00,,,CST,2721,12
GOOD SHEPHERD ( TOW ),1209074,U,2,2023-10-13 08:52:00,,,CST,2880,11
MAC ANDREW MCKINNEY (TOW),1234978,U,6,2023-10-13 08:33:00,,,CST,2899,10
MACKENZIE HOPE (TOW 2016)81X32,1272328,D,2,2023-10-13 07:07:00,,,CST,2985,8
SHELL BEACH,1243598,U,2,2023-10-13 05:06:00,,,CST,3106,9
CAPTAIN RAPHAEL (TOW 1980),622432,U,2,2023-10-13 05:00:00,,,CST,3112,8
CAPT DOUG WRIGHT,1202864,U,5,2023-10-13 04:52:00,,,CST,3120,7
DISCOVERY,1225821,U,2,2023-10-13 04:15:00,,,CST,3157,6
BOLD VENTURE,1301090,D,4,2023-10-13 04:05:00,,,CST,3167,7
ENDURANCE (TOW 2011)81X30,1232349,U,2,2023-10-13 04:01:00,,,CST,3171,5
PONTCHARTRAIN,1259051,U,2,2023-10-13 03:48:00,,,CST,3184,4
LLANO (TOW 2012) 84X32,1236229,U,2,2023-10-13 03:41:00,,,CST,3191,3
RAY CHIEF TONEY (TOW 2015),1265939,D,2,2023-10-13 03:32:00,,,CST,3200,6
EVERARD DUPRE,1269035,U,2,2023-10-13 03:28:00,,,CST,3204,2B
SANDRA LEIGH IVEY,1292801,U,2,2023-10-13 01:49:00,,,CST,3303,1B
PADDY (TOW 1996),1040254,D,2,2023-10-12 22:33:00,,,CST,3499,5
MADELINE ( TOW 2008 ),1209145,D,2,2023-10-12 22:30:00,,,CST,3502,4
NICHOLAS (TOW 2014) 65X28,1251897,D,6,2023-10-12 17:32:00,,,CST,3800,3
