VESSEL_NAME,VESSEL_NO,DIRECTION,NUM_BARGES,ARRIVAL_DATE,SOL_DATE,END_OF_LOCKAGE,TIMEZONE,DELAY_MINS,SEQ_NO
RANDY ECKSTEIN (TOW),1164181,U,6,2023-09-29 19:36:00,2023-09-29 23:10:00,2023-09-29 23:49:00,CST,214,-
LAKE BORGNE,1243596,U,2,2023-09-29 19:30:00,2023-09-29 22:10:00,2023-09-29 22:46:00,CST,160,-
CITATION (TOW),1217083,U,3,2023-09-29 19:38:00,2023-09-29 22:00:00,2023-09-29 22:39:00,CST,142,-
PORT MANSFIELD,1262416,D,1,2023-09-29 19:04:00,2023-09-29 21:26:00,2023-09-29 21:48:00,CST,142,-
JANE MERRICK,1251402,D,3,2023-09-29 18:46:00,2023-09-29 20:52:00,2023-09-29 21:20:00,CST,126,-
CAPT. JERRY J. WILTZ (TOW2012),1238777,U,2,2023-09-29 18:23:00,2023-09-29 19:45:00,2023-09-29 20:08:00,CST,82,-
FRANK GOLEMI (TOW),1251200,U,3,2023-09-29 16:35:00,2023-09-29 19:17:00,2023-09-29 19:37:00,CST,162,-
BORN AGAIN (TOW),0562776,U,6,2023-09-29 16:09:00,2023-09-29 18:25:00,2023-09-29 18:49:00,CST,136,-
JEFF BRUMFIELD ( TOW ),1209351,D,2,2023-09-29 15:47:00,2023-09-29 17:39:00,2023-09-29 18:06:00,CST,112,-
DANIELLE GUIDRY (TOW),0614221,D,0,2023-09-29 17:07:00,2023-09-29 17:30:00,2023-09-29 17:59:00,CST,23,-
SARAH D (TOW),1167754,U,3,2023-09-29 15:43:00,2023-09-29 16:55:00,2023-09-29 17:23:00,CST,72,-
WILSEY DUPRE (TOW 2010),1224664,U,2,2023-09-29 15:42:00,2023-09-29 16:21:00,2023-09-29 16:50:00,CST,39,-
LARRY C,1278760,D,2,2023-09-29 15:05:00,2023-09-29 15:24:00,2023-09-29 15:53:00,CST,19,-
LORRAINE L  (TOW),0548182,U,1,2023-09-29 12:24:00,2023-09-29 12:39:00,2023-09-29 12:56:00,CST,15,-
WAYNE BETHEL (TOW 2015) 84X32,1260560,U,2,2023-09-29 09:00:00,2023-09-29 11:37:00,2023-09-29 12:14:00,CST,157,-
MARK L DUPLANTIS,1209682,D,6,2023-09-29 08:35:00,2023-09-29 10:18:00,2023-09-29 10:46:00,CST,103,-
ST CHARLES (TOW)76X35,1230767,D,3,2023-09-29 08:22:00,2023-09-29 09:52:00,2023-09-29 10:15:00,CST,90,-
TIM GOLDING,1325050,U,6,2023-09-29 06:36:00,2023-09-29 09:08:00,2023-09-29 09:34:00,CST,152,-
UNCLE NU (TOW),0624234,D,3,2023-09-29 07:05:00,2023-09-29 08:15:00,2023-09-29 08:43:00,CST,70,-
MARY ENA DEVALL (TOW),0569520,D,2,2023-09-29 05:21:00,2023-09-29 08:00:00,2023-09-29 08:37:00,CST,159,-
INTRA RECOIL(TOW),0533346,U,2,2023-09-29 06:08:00,2023-09-29 06:52:00,2023-09-29 07:39:00,CST,44,-
EUGENIE J HUGER (TOW 2012),1242009,U,3,2023-09-29 05:18:00,2023-09-29 06:43:00,2023-09-29 07:34:00,CST,85,-
GALVESTON (TOW 76X35),1216091,U,2,2023-09-29 05:17:00,2023-09-29 05:58:00,2023-09-29 06:37:00,CST,41,-
JACK CENAC,1312482,U,1,2023-09-29 05:17:00,2023-09-29 05:41:00,2023-09-29 06:29:00,CST,24,-
EMILY WEBBER,1276027,D,2,2023-09-29 03:42:00,2023-09-29 04:17:00,2023-09-29 04:41:00,CST,35,-
CINCINNATI (TOW),1126162,D,2,2023-09-29 03:18:00,2023-09-29 03:36:00,2023-09-29 04:01:00,CST,18,-
CROSBY EXPLORER (TOW),0633881,U,1,2023-09-29 00:55:00,2023-09-29 01:23:00,2023-09-29 01:50:00,CST,28,-
SEA MULE (TOW),0569742,U,0,2023-09-28 23:38:00,2023-09-28 23:52:00,2023-09-28 23:59:00,CST,14,-
DRUE ARAMISE,1307051,U,3,2023-09-28 22:47:00,2023-09-28 23:15:00,2023-09-28 23:51:00,CST,28,-
M/V LILLIAN LOUISE,1267422,D,2,2023-09-28 20:46:00,2023-09-28 22:09:00,2023-09-28 22:40:00,CST,83,-
PINTAIL (TOW 2009) 57X28,1225748,U,1,2023-09-28 20:45:00,2023-09-28 21:35:00,2023-09-28 21:55:00,CST,50,-
AMMIE  (TOW 2010)95X30,1225687,D,2,2023-09-28 20:35:00,2023-09-28 20:57:00,2023-09-28 21:25:00,CST,22,-
JEFF KINDL (TOW 2016) 86X35,1266571,U,6,2023-09-28 18:18:00,2023-09-28 19:27:00,2023-09-28 19:57:00,CST,69,-
TIM TAUZIN (TOW 52X20),1048911,D,1,2023-09-28 18:05:00,2023-09-28 19:00:00,2023-09-28 19:14:00,CST,55,-
CAPT DANIEL CLEMENT,1250805,U,2,2023-09-28 17:02:00,2023-09-28 18:26:00,2023-09-28 18:50:00,CST,84,-
KYLE SMITH,1308580,U,6,2023-09-28 16:39:00,2023-09-28 17:45:00,2023-09-28 18:20:00,CST,66,-
SEA OX (TOW),0555604,D,0,2023-09-28 16:36:00,2023-09-28 16:59:00,2023-09-28 17:35:00,CST,23,-
WIDGEON (TOW 2008) 54X28,1225745,D,1,2023-09-28 16:29:00,2023-09-28 16:54:00,2023-09-28 17:33:00,CST,25,-
MISS LAUREN ELIZABETH (TOW),0522677,D,2,2023-09-28 15:59:00,2023-09-28 16:49:00,2023-09-28 17:28:00,CST,50,-
CAPT WEBSTER (TOW 2009) 65X26,1217894,D,2,2023-09-28 15:53:00,2023-09-28 16:44:00,2023-09-28 17:23:00,CST,51,-
SEA WOLF ( TOW 52X22 ),0573738,D,0,2023-09-28 16:10:00,2023-09-28 16:41:00,2023-09-28 17:17:00,CST,31,-
CAPT. GREGORY PETER (TOW),1033115,D,1,2023-09-28 15:41:00,2023-09-28 16:03:00,2023-09-28 16:25:00,CST,22,-
DAVID MCNEMAR (TOW 2010),1226350,D,2,2023-09-28 15:21:00,2023-09-28 15:50:00,2023-09-28 16:23:00,CST,29,-
GEORGE ROWE (TOW),0912893,D,1,2023-09-28 14:56:00,2023-09-28 15:15:00,2023-09-28 15:45:00,CST,19,-
CAPT. GREGORY PETER (TOW),1033115,U,1,2023-09-28 12:49:00,2023-09-28 14:10:00,2023-09-28 14:35:00,CST,81,-
SYDNEY ANN (TOW),1184206,D,2,2023-09-28 11:06:00,2023-09-28 13:36:00,2023-09-28 14:05:00,CST,150,-
COCODRIE,1259043,D,2,2023-09-28 10:49:00,2023-09-28 13:01:00,2023-09-28 13:30:00,CST,132,-
FRANCES DIANE,1269033,D,2,2023-09-28 09:20:00,2023-09-28 12:15:00,2023-09-28 12:55:00,CST,175,-
JOCK  (TOW 2000)  86X30,1101550,U,2,2023-09-28 09:30:00,2023-09-28 11:41:00,2023-09-28 12:00:00,CST,131,-
HOWARD BLANK (TOW 86X32),1221426,U,3,2023-09-28 07:46:00,2023-09-28 11:00:00,2023-09-28 11:35:00,CST,194,-
BLANCO ( TOW 2011 ) 84X32,1235527,U,2,2023-09-28 07:33:00,2023-09-28 10:20:00,2023-09-28 10:50:00,CST,167,-
COE KENT (FED GOV),KENT000,U,5,2023-09-28 09:37:00,2023-09-28 09:45:00,2023-09-28 10:15:00,CST,8,-
COTTLE (TOW 2019) 85X32,1291739,D,3,2023-09-28 07:19:00,2023-09-28 08:41:00,2023-09-28 09:15:00,CST,82,-
MUDD TUG 6 ( TOW 26X14 ),1208257,D,1,2023-09-28 06:42:00,2023-09-28 08:15:00,2023-09-28 08:35:00,CST,93,-
CAPT. KIRK COLLETTI,1213534,U,2,2023-09-28 06:28:00,2023-09-28 07:46:00,2023-09-28 08:05:00,CST,78,-
SOUTHERN BELLE  (TOW),0516701,U,6,2023-09-28 06:14:00,2023-09-28 07:11:00,2023-09-28 07:40:00,CST,57,-
JOSSET   (TOW 56X23),1116940,U,4,2023-09-28 05:08:00,2023-09-28 06:36:00,2023-09-28 07:05:00,CST,88,-
SETH D (TOW 1981) 61X26,0634990,D,0,2023-09-28 05:14:00,2023-09-28 06:21:00,2023-09-28 06:31:00,CST,67,-
ALICE GOLDING,1253566,U,2,2023-09-28 05:07:00,2023-09-28 05:38:00,2023-09-28 06:15:00,CST,31,-
LARRY B WHIPPLE,1269036,D,2,2023-09-28 04:02:00,2023-09-28 04:38:00,2023-09-28 04:55:00,CST,36,-
VELMA C (TOW),1090026,D,4,2023-09-28 02:05:00,2023-09-28 02:46:00,2023-09-28 03:11:00,CST,41,-
JEFF KINDL (TOW 2016) 86X35,1266571,D,6,2023-09-28 01:45:00,2023-09-28 02:11:00,2023-09-28 02:40:00,CST,26,-
CAPTAIN RAPHAEL (TOW 1980),0622432,U,2,2023-09-28 00:09:00,2023-09-28 01:06:00,2023-09-28 01:23:00,CST,57,-
CLARK TODD (TOW 2014) 81X30,1255497,U,2,2023-09-28 00:08:00,2023-09-28 00:36:00,2023-09-28 01:01:00,CST,28,-
JODY MCMINN (TOW),1218473,D,3,2023-09-27 22:11:00,2023-09-27 23:19:00,2023-09-27 23:44:00,CST,68,-
JUDY S FRIED (TOW),1165345,U,2,2023-09-27 21:38:00,2023-09-27 22:31:00,2023-09-27 23:04:00,CST,53,-
STEVEN M BRYAN (2010) 86X32,1223817,U,2,2023-09-27 21:20:00,2023-09-27 22:21:00,2023-09-27 22:46:00,CST,61,-
LAVACA (TOW 2013) 85X35,1249710,U,2,2023-09-27 21:19:00,2023-09-27 21:56:00,2023-09-27 22:14:00,CST,37,-
KING,1301093,D,2,2023-10-10 09:05:00,2023-10-10 11:28:00,2023-10-10 11:48:00,CST,143,-
LUCAS PAUL DEVALL (TOW 2017),1277619,U,2,2023-10-10 07:43:00,2023-10-10 10:43:00,2023-10-10 11:07:00,CST,180,-
RODNEY HAGEBOLS,1325577,D,2,2023-10-10 07:28:00,2023-10-10 10:00:00,2023-10-10 10:18:00,CST,152,-
STEVE ALLEY,1322117,D,5,2023-10-10 07:17:00,2023-10-10 08:56:00,2023-10-10 09:28:00,CST,99,-
FALCON,1324494,U,2,2023-10-10 06:49:00,2023-10-10 07:52:00,2023-10-10 08:16:00,CST,63,-
MISS CAROLINE (TOW 2014),1250509,U,2,2023-10-10 05:10:00,2023-10-10 07:05:00,2023-10-10 07:29:00,CST,115,-
CREOLE CRUSADER (TOW),1092924,D,2,2023-10-10 05:04:00,2023-10-10 06:20:00,2023-10-10 06:45:00,CST,76,-
KENNY SHAVER,1294499,U,2,2023-10-10 04:31:00,2023-10-10 05:26:00,2023-10-10 05:50:00,CST,55,-
NICHOLAS (TOW 2014) 65X28,1251897,U,5,2023-10-10 04:21:00,2023-10-10 04:50:00,2023-10-10 05:20:00,CST,29,-
HENRY J SOUDELIER III ( TOW ),1195775,U,2,2023-10-10 03:28:00,2023-10-10 04:00:00,2023-10-10 04:25:00,CST,32,-
CULLEN PASENTINE,1273050,U,1,2023-10-10 02:12:00,2023-10-10 02:20:00,2023-10-10 02:45:00,CST,8,-
ALMA GRACE,1321735,U,2,2023-10-10 00:49:00,2023-10-10 01:11:00,2023-10-10 01:30:00,CST,22,-
DANE F MORGAN (TOW),1141127,U,2,2023-10-09 23:45:00,2023-10-10 00:40:00,2023-10-10 01:05:00,CST,55,-
HUGH S MONSTED (TOW),1151737,D,2,2023-10-09 23:44:00,2023-10-10 00:01:00,2023-10-10 00:20:00,CST,17,-
INDEPENDENCE,586238,D,2,2023-10-09 23:00:00,2023-10-09 23:15:00,2023-10-09 23:40:00,CST,15,-
LAFITTE,1242386,U,2,2023-10-09 19:30:00,2023-10-09 21:00:00,2023-10-09 21:30:00,CST,90,-
UNCLE JOE (TOW 1977) 53X22,582498,U,0,2023-10-09 20:34:00,2023-10-09 20:55:00,2023-10-09 21:25:00,CST,21,-
BLESSED TRINITY (TOW),1216547,D,5,2023-10-09 17:57:00,2023-10-09 20:20:00,2023-10-09 20:50:00,CST,143,-
ZOIE (TOW),558543,U,2,2023-10-09 18:57:00,2023-10-09 19:35:00,2023-10-09 20:00:00,CST,38,-
RIO GRANDE,1248275,U,2,2023-10-09 18:39:00,2023-10-09 19:25:00,2023-10-09 19:55:00,CST,46,-
CAPT TIMMY,628797,U,2,2023-10-09 17:24:00,2023-10-09 19:15:00,2023-10-09 19:53:00,CST,111,-
MIKE MITCHELL,624349,U,6,2023-10-09 17:22:00,2023-10-09 18:50:00,2023-10-09 19:10:00,CST,88,-
MISS CATHERINE ,1301428,U,2,2023-10-09 17:05:00,2023-10-09 18:18:00,2023-10-09 18:41:00,CST,73,-
RICHARD TOLAR (85X30),1225115,D,2,2023-10-09 17:06:00,2023-10-09 17:37:00,2023-10-09 17:59:00,CST,31,-
GW DUNN,578286,D,3,2023-10-09 12:52:00,2023-10-09 13:12:00,2023-10-09 13:32:00,CST,20,-
SACRED HEART (TOW 73X28),1203067,D,6,2023-10-09 11:07:00,2023-10-09 12:10:00,2023-10-09 12:40:00,CST,63,-
CREOLE ANN (TOW),519093,D,1,2023-10-09 11:14:00,2023-10-09 12:00:00,2023-10-09 12:34:00,CST,46,-
CAPT. KIRK COLLETTI,1213534,U,2,2023-10-24 04:49:00,,,CST,168,9
RANDY J ADAMS (TOW 2013),1244042,U,2,2023-10-24 04:44:00,,,CST,173,8
FATHER PAT (TOW 2011) 76X35,1237423,D,2,2023-10-24 02:51:00,,,CST,286,7
CLELAND POWELL (TOW 2009),1223818,U,2,2023-10-23 23:56:00,,,CST,461,6
LUBBOCK,1260379,U,2,2023-10-23 23:25:00,,,CST,492,5
JEFF KINDL (TOW 2016) 86X35,1266571,U,8,2023-10-23 23:09:00,,,CST,508,4
FLORENCE DAVIS,1280394,U,2,2023-10-23 17:02:00,,,CST,875,3
PAT CENAC,1303152,U,6,2023-10-23 16:06:00,,,CST,931,2
MISS CATHERINE,1301428,D,2,2023-10-23 16:44:00,2023-10-24 03:48:00,2023-10-24 04:20:00,CST,664,-
KEVIN ALLEN,1273624,D,2,2023-10-23 09:04:00,2023-10-23 13:50:00,2023-10-23 14:20:00,CST,286,-
LADY OF PERPETUAL HELP(TOW),1207724,D,6,2023-10-22 13:10:00,2023-10-22 14:18:00,2023-10-22 15:08:00,CST,68,-
MARY KAY (TOW),1068585,D,0,2023-10-22 11:36:00,2023-10-22 11:54:00,2023-10-22 12:13:00,CST,18,-
ROBERT J SHEA (TOW 2014) 84X32,1257000,D,2,2023-10-22 09:05:00,2023-10-22 11:42:00,2023-10-22 12:12:00,CST,157,-
DANNY OCKMAN,644041,D,6,2023-10-22 08:33:00,2023-10-22 11:10:00,2023-10-22 11:37:00,CST,157,-
MISS SYDNEY,1249673,D,0,2023-10-22 10:31:00,2023-10-22 10:38:00,2023-10-22 11:06:00,CST,7,-
KATHRYN T DEVALL (TOW 2013),1243632,D,1,2023-10-22 08:58:00,2023-10-22 10:21:00,2023-10-22 11:05:00,CST,83,-
COCHRAN,1196742,D,2,2023-10-22 08:32:00,2023-10-22 09:52:00,2023-10-22 11:00:00,CST,80,-
ST CHARLES (TOW)76X35,1230767,U,3,2023-10-22 08:31:00,2023-10-22 09:04:00,2023-10-22 09:51:00,CST,33,-
FALCON,1324494,D,2,2023-10-22 08:30:00,2023-10-22 08:31:00,2023-10-22 09:03:00,CST,1,-
SHANNON MARY (TOW) 80X32,1255674,D,2,2023-10-21 21:20:00,2023-10-21 23:00:00,2023-10-21 23:22:00,CST,100,-
BRANDON T PASENTINE,1296290,U,2,2023-10-21 21:11:00,2023-10-21 22:07:00,2023-10-21 22:30:00,CST,56,-
RIVER DIAMOND (TOW),609370,D,0,2023-10-21 21:22:00,2023-10-21 21:31:00,2023-10-21 21:51:00,CST,9,-
RANDY J TROSCLAIR (TOW 2011),1237081,D,1,2023-10-21 20:57:00,2023-10-21 21:20:00,2023-10-21 21:47:00,CST,23,-
ABBY KATE,633912,D,2,2023-10-21 20:35:00,2023-10-21 21:00:00,2023-10-21 21:57:00,CST,25,-
MIKE BECHTOLD,586008,U,6,2023-10-21 18:45:00,2023-10-21 20:30:00,2023-10-21 20:52:00,CST,105,-
KATHERINE BERRY,1195204,U,3,2023-10-21 17:54:00,2023-10-21 19:48:00,2023-10-21 20:16:00,CST,114,-
LUCAS PAUL DEVALL (TOW 2017),1277619,D,2,2023-10-21 17:58:00,2023-10-21 19:12:00,2023-10-21 19:30:00,CST,74,-
GOSIER,1242385,U,2,2023-10-21 17:53:00,2023-10-21 18:32:00,2023-10-21 18:48:00,CST,39,-
MISS GENEVIEVE,1276019,D,2,2023-10-21 17:25:00,2023-10-21 17:50:00,2023-10-21 18:16:00,CST,25,-
BERDON LAWRENCE,1306286,D,2,2023-10-21 16:31:00,2023-10-21 16:53:00,2023-10-21 17:15:00,CST,22,-
GEORGE W BANTA (TOW),266928,U,5,2023-10-21 14:42:00,2023-10-21 15:09:00,2023-10-21 15:40:00,CST,27,-
VINCENT W. SAPP (TOW),1238918,U,2,2023-10-21 14:20:00,2023-10-21 14:39:00,2023-10-21 14:57:00,CST,19,-
SMOKIN JOE (FISH) 39X16,553206,D,0,2023-10-21 13:25:00,2023-10-21 13:52:00,2023-10-21 13:59:00,CST,27,-
MR LANDON (TOW 1981) 56X22,636173,D,0,2023-10-21 12:50:00,2023-10-21 13:17:00,2023-10-21 13:27:00,CST,27,-
HOUSTON FORET (TOW 1981) 57X24,633661,U,1,2023-10-21 12:27:00,2023-10-21 12:53:00,2023-10-21 13:07:00,CST,26,-
DON CARLTON (TOW 2009),1219052,U,2,2023-10-21 11:48:00,2023-10-21 12:24:00,2023-10-21 12:44:00,CST,36,-
MARK L DUPLANTIS,1209682,D,6,2023-09-29 08:35:00,,,CST,32,4
ST CHARLES (TOW)76X35,1230767,D,3,2023-09-29 08:22:00,,,CST,45,3
TIM GOLDING,1325050,U,6,2023-09-29 06:36:00,,,CST,151,2
EULA B DEVALL (TOW),1149797,U,3,2023-09-27 18:47:00,2023-09-27 19:57:00,2023-09-27 20:26:00,CST,70,-
DEBBIE L. OWEN,1312481,U,5,2023-09-27 18:26:00,2023-09-27 19:18:00,2023-09-27 19:48:00,CST,52,-
PAT CENAC,1303152,D,3,2023-09-27 17:48:00,2023-09-27 18:33:00,2023-09-27 19:04:00,CST,45,-
MR MILTON (TOW),1216716,D,1,2023-09-27 17:39:00,2023-09-27 17:57:00,2023-09-27 18:23:00,CST,18,-
CAPT ANDY LAKE (TOW),1239502,D,2,2023-09-27 15:56:00,2023-09-27 17:48:00,2023-09-27 18:18:00,CST,112,-
CITATION (TOW),1217083,D,3,2023-09-27 14:00:00,2023-09-27 17:00:00,2023-09-27 17:24:00,CST,180,-
CAPT DOUG WRIGHT,1202864,D,6,2023-09-27 12:10:00,2023-09-27 16:18:00,2023-09-27 16:42:00,CST,248,-
CHAD DOUGLAS,1304256,U,2,2023-09-27 11:42:00,2023-09-27 15:16:00,2023-09-27 15:45:00,CST,214,-
SHANNON MARY (TOW) 80X32,1255674,D,3,2023-09-27 11:35:00,2023-09-27 13:05:00,2023-09-27 14:41:00,CST,90,-
CINDY HULL ( TOW 86X32 ),1207245,U,2,2023-09-27 11:15:00,2023-09-27 12:00:00,2023-09-27 12:25:00,CST,45,-
AMERICAN VALOR (TOW),1273719,D,2,2023-09-27 09:30:00,2023-09-27 11:09:00,2023-09-27 11:33:00,CST,99,-
LILLIANNE D,1301272,U,2,2023-09-27 09:41:00,2023-09-27 10:30:00,2023-09-27 10:53:00,CST,49,-
CAPT TIMMY,0628797,D,3,2023-09-27 08:43:00,2023-09-27 10:00:00,2023-09-27 10:20:00,CST,77,-
CSS SHENANDOAH (TOW 2019),1300154,U,3,2023-09-27 08:38:00,2023-09-27 09:20:00,2023-09-27 09:48:00,CST,42,-
SANDY POINT (TOW),1163278,U,2,2023-09-27 07:49:00,2023-09-27 08:50:00,2023-09-27 09:15:00,CST,61,-
INTEGRITY (TOW 2009),1223238,U,2,2023-09-27 07:18:00,2023-09-27 07:39:00,2023-09-27 08:03:00,CST,21,-
CHARLES BOSTON,1276022,U,2,2023-09-27 05:29:00,2023-09-27 06:15:00,2023-09-27 06:32:00,CST,46,-
HOUSTON FORET (TOW 1981) 57X24,0633661,U,1,2023-09-27 03:20:00,2023-09-27 05:18:00,2023-09-27 05:35:00,CST,118,-
LIV (TOW 2015) 72X30,1261486,D,2,2023-09-27 02:40:00,2023-09-27 04:40:00,2023-09-27 04:58:00,CST,120,-
LESLIE (TOW 73X31),1218576,D,6,2023-09-27 01:57:00,2023-09-27 04:20:00,2023-09-27 04:37:00,CST,143,-
"NEIL MARTIN (TOW, 72'X30')",1254922,D,6,2023-09-27 01:55:00,2023-09-27 03:46:00,2023-09-27 04:08:00,CST,111,-
PECAN ISLAND,1243601,U,2,2023-09-27 01:59:00,2023-09-27 03:09:00,2023-09-27 03:26:00,CST,70,-
REBOUND,0286204,U,6,2023-09-27 01:23:00,2023-09-27 02:42:00,2023-09-27 03:00:00,CST,79,-
JACK CENAC,1312482,D,1,2023-09-27 01:22:00,2023-09-27 02:02:00,2023-09-27 02:16:00,CST,40,-
HARRISON,1214850,U,2,2023-09-27 01:00:00,2023-09-27 01:32:00,2023-09-27 01:51:00,CST,32,-
ENTERPRISE,1247595,D,2,2023-09-26 23:16:00,2023-09-27 00:30:00,2023-09-27 00:50:00,CST,74,-
RANDOLPH C,1261475,U,3,2023-09-26 23:08:00,2023-09-26 23:48:00,2023-09-27 00:05:00,CST,40,-
JOHN W STONE (TOW),0602406,U,1,2023-09-26 20:44:00,2023-09-26 22:31:00,2023-09-26 22:46:00,CST,107,-
AMERICAN CENTURY (TOW 2015),1261315,U,2,2023-09-26 20:08:00,2023-09-26 22:04:00,2023-09-26 22:26:00,CST,116,-
REDDING C,1049430,D,1,2023-09-26 20:36:00,2023-09-26 20:49:00,2023-09-26 21:21:00,CST,13,-
TIM SCOTT,1253090,D,2,2023-09-26 19:02:00,2023-09-26 20:41:00,2023-09-26 21:19:00,CST,99,-
RAY S (TOW 2017),1282990,D,2,2023-09-26 17:50:00,2023-09-26 20:15:00,2023-09-26 20:34:00,CST,145,-
ENTERPRISE,1247595,U,2,2023-09-26 17:28:00,2023-09-26 19:17:00,2023-09-26 19:35:00,CST,109,-
JANIS ELIZABETH (TOW) 72X32,1292294,U,2,2023-09-26 17:24:00,2023-09-26 18:56:00,2023-09-26 19:14:00,CST,92,-
RANDY ECKSTEIN (TOW),1164181,D,6,2023-09-26 17:22:00,2023-09-26 17:55:00,2023-09-26 18:20:00,CST,33,-
CREOLE LADY (TOW),0510588,D,0,2023-09-26 17:23:00,2023-09-26 17:46:00,2023-09-26 18:15:00,CST,23,-
SETH D (TOW 1981) 61X26,0634990,U,0,2023-09-26 16:32:00,2023-09-26 17:15:00,2023-09-26 17:45:00,CST,43,-
KING,1301093,U,2,2023-09-26 14:45:00,2023-09-26 17:05:00,2023-09-26 17:40:00,CST,140,-
JERIS AUTHEMENT,1252182,D,2,2023-09-26 14:16:00,2023-09-26 16:26:00,2023-09-26 16:45:00,CST,130,-
AVE MARIA (TOW 74X33 ),1187573,D,2,2023-09-26 14:06:00,2023-09-26 15:51:00,2023-09-26 16:20:00,CST,105,-
MARGARET ANNE (TOW 2017) 81X32,1275151,D,2,2023-09-26 14:05:00,2023-09-26 15:21:00,2023-09-26 15:45:00,CST,76,-
CREOLE CRUSADER (TOW),1092924,D,2,2023-09-26 13:32:00,2023-09-26 14:56:00,2023-09-26 15:15:00,CST,84,-
HONDO (TOW95X35),1217767,D,2,2023-09-26 13:19:00,2023-09-26 14:31:00,2023-09-26 14:50:00,CST,72,-
MISS GENEVIEVE,1276019,U,2,2023-09-26 13:13:00,2023-09-26 14:00:00,2023-09-26 14:25:00,CST,47,-
UNCLE NU (TOW),624234,U,3,2023-10-05 06:48:00,,,CST,34,2
REX,592021,U,2,2023-10-05 06:22:00,,,CST,60,1
VELMA C (TOW),1090026,D,4,2023-10-05 03:22:00,2023-10-05 03:30:00,2023-10-05 04:05:00,CST,8,-
PORT MANSFIELD,1262416,U,2,2023-10-05 02:18:00,2023-10-05 02:45:00,2023-10-05 03:25:00,CST,27,-
SEA MULE (TOW),569742,U,0,2023-10-04 23:35:00,2023-10-05 00:40:00,2023-10-05 01:00:00,CST,65,-
RICHARD  (TOW 2008),1212306,D,2,2023-10-04 22:28:00,2023-10-05 00:01:00,2023-10-05 00:35:00,CST,93,-
THREE RIVERS (TOW 2013) 78X34,1250092,U,2,2023-10-04 20:41:00,2023-10-04 23:10:00,2023-10-04 23:35:00,CST,149,-
BOLD VENTURE,1301090,D,6,2023-10-04 19:17:00,2023-10-04 21:55:00,2023-10-04 22:30:00,CST,158,-
ELIZABETH (TOW),507340,D,0,2023-10-04 20:28:00,2023-10-04 21:40:00,2023-10-04 22:25:00,CST,72,-
GEORGE W BANTA (TOW),266928,U,5,2023-10-04 19:46:00,2023-10-04 20:45:00,2023-10-04 21:20:00,CST,59,-
NICHOLAS (TOW 2014) 65X28,1251897,D,6,2023-10-04 18:31:00,2023-10-04 19:45:00,2023-10-04 20:30:00,CST,74,-
CROSBY EXPLORER (TOW),633881,D,1,2023-10-04 19:16:00,2023-10-04 19:35:00,2023-10-04 20:25:00,CST,19,-
ISIDORE (TOW 1999),1087086,U,2,2023-10-04 16:59:00,2023-10-04 18:30:00,2023-10-04 19:15:00,CST,91,-
EMILEE ALEXIS (TOW),518267,U,2,2023-10-04 16:39:00,2023-10-04 18:20:00,2023-10-04 19:10:00,CST,101,-
STEVEN M BRYAN (2010) 86X32,1223817,D,2,2023-10-04 16:42:00,2023-10-04 17:13:00,2023-10-04 17:33:00,CST,31,-
PIERRE BILLIOT,1296760,U,2,2023-10-04 16:06:00,2023-10-04 16:35:00,2023-10-04 16:55:00,CST,29,-
SETH D (TOW 1981) 61X26,634990,D,1,2023-10-04 14:30:00,2023-10-04 15:18:00,2023-10-04 15:38:00,CST,48,-
ALMA GRACE,1321735,D,2,2023-10-04 14:25:00,2023-10-04 15:10:00,2023-10-04 15:37:00,CST,45,-
INNOVATOR (TOW 76X35),1244544,U,1,2023-10-04 13:41:00,2023-10-04 14:36:00,2023-10-04 14:53:00,CST,55,-
BAILEY B,1250234,D,1,2023-10-04 12:28:00,2023-10-04 14:04:00,2023-10-04 14:22:00,CST,96,-
BRONCO,1327838,U,2,2023-10-04 12:15:00,2023-10-04 13:15:00,2023-10-04 13:40:00,CST,60,-
GREEN WING,1236106,U,3,2023-10-04 10:30:00,2023-10-04 12:40:00,2023-10-04 13:11:00,CST,130,-
JOYCE MAXINE (TOW 2006) 70X28,1182602,D,2,2023-10-04 10:12:00,2023-10-04 11:27:00,2023-10-04 11:50:00,CST,75,-
RIO GRANDE,1248275,D,1,2023-10-04 10:05:00,2023-10-04 10:15:00,2023-10-04 10:47:00,CST,10,-
GREGORY P FRAZIER (TOW),552463,D,2,2023-10-04 09:11:00,2023-10-04 10:04:00,2023-10-04 10:44:00,CST,53,-
SAN BLAS (TOW 2007),1195049,U,2,2023-10-04 08:19:00,2023-10-04 09:11:00,2023-10-04 09:39:00,CST,52,-
CHAS GUIDRY (TOW 1980) 61X26,617902,U,0,2023-10-04 08:18:00,2023-10-04 09:05:00,2023-10-04 09:34:00,CST,47,-
RITA (TOW),544740,U,6,2023-09-22 07:15:00,,,CST,23,5
BROOKE BANTA 75X30,1233112,U,2,2023-09-22 07:14:00,,,CST,24,4
SOPHIA GRACE,1280394,U,2,2023-09-22 07:13:00,,,CST,25,3
JONES (TOW),1211510,U,2,2023-09-22 06:14:00,,,CST,84,2
PORT MANSFIELD,1262416,U,2,2023-09-22 05:00:00,2023-09-22 06:40:00,2023-09-22 07:12:00,CST,100,-
