VESSEL_NAME,VESSEL_NO,DIRECTION,NUM_BARGES,ARRIVAL_DATE,SOL_DATE,END_OF_LOCKAGE,TIMEZONE,DELAY_MINS,SEQ_NO
KARNES (TOW 2013) 78X34,1250883,U,2,2023-10-16 05:51:00,2023-10-16 07:56:00,2023-10-16 08:26:00,CST,125,-
CHAD DOUGLAS,1304256,U,0,2023-10-16 07:30:00,2023-10-16 07:45:00,2023-10-16 07:55:00,CST,15,-
CREOLE RIVERS (TOW),590667,D,1,2023-10-16 06:04:00,2023-10-16 07:24:00,2023-10-16 07:44:00,CST,80,-
MISS CARTER W,1334369,D,2,2023-10-16 05:54:00,2023-10-16 06:56:00,2023-10-16 07:23:00,CST,62,-
MIKE BECHTOLD,586008,D,6,2023-10-16 04:39:00,2023-10-16 06:19:00,2023-10-16 06:55:00,CST,100,-
JAMES S DAVISON (TOW 86X32),1211188,D,2,2023-10-16 05:12:00,2023-10-16 05:16:00,2023-10-16 06:18:00,CST,4,-
DAHLI BROOKE,1248795,U,3,2023-10-16 04:31:00,2023-10-16 04:50:00,2023-10-16 05:09:00,CST,19,-
DEFENDER,1319784,U,2,2023-10-16 04:08:00,2023-10-16 04:09:00,2023-10-16 04:49:00,CST,1,-
BUD GOLDING,1234928,U,2,2023-10-16 02:54:00,2023-10-16 03:14:00,2023-10-16 04:00:00,CST,20,-
EUGENIE J HUGER (TOW 2012),1242009,D,3,2023-10-16 02:09:00,2023-10-16 02:43:00,2023-10-16 03:14:00,CST,34,-
CAPTAIN NELSON ( TOW ),555216,D,1,2023-10-16 02:05:00,2023-10-16 02:05:00,2023-10-16 02:42:00,CST,0,-
JOSEPH ALFRED DEVALL,1236564,D,2,2023-10-16 00:05:00,2023-10-16 00:05:00,2023-10-16 00:36:00,CST,0,-
GOSIER,1242385,D,1,2023-10-15 23:20:00,2023-10-15 23:20:00,2023-10-15 23:51:00,CST,0,-
DIANE (TOW 2005),1176072,D,2,2023-10-15 22:04:00,2023-10-15 22:34:00,2023-10-15 23:18:00,CST,30,-
GOVERNOR MIKE HUCKABEE 80X30,1236450,U,2,2023-10-15 21:39:00,2023-10-15 21:39:00,2023-10-15 22:33:00,CST,0,-
RESOLUTION (TOW),629784,D,6,2023-10-15 18:49:00,2023-10-15 19:28:00,2023-10-15 19:55:00,CST,39,-
FRANK GOLEMI (TOW),1251200,D,3,2023-10-15 18:32:00,2023-10-15 18:33:00,2023-10-15 19:27:00,CST,1,-
JERRY DOG MCLAIN,1233239,D,2,2023-10-15 16:04:00,2023-10-15 17:02:00,2023-10-15 17:24:00,CST,58,-
DARIAN ALEXANDRA (TOW 2019),1269031,D,3,2023-10-15 15:29:00,2023-10-15 16:19:00,2023-10-15 17:01:00,CST,50,-
JACKIE GONSOULIN ( TOW ),1194711,U,1,2023-10-15 12:34:00,2023-10-15 15:30:00,2023-10-15 16:18:00,CST,176,-
JACK CENAC,1312482,U,1,2023-10-15 14:15:00,2023-10-15 14:49:00,2023-10-15 15:11:00,CST,34,-
JEFFREY GRANT,1253473,D,1,2023-10-15 13:46:00,2023-10-15 14:16:00,2023-10-15 14:48:00,CST,30,-
KIMBERLY HIDALGO,1253551,U,1,2023-10-15 13:30:00,2023-10-15 13:31:00,2023-10-15 14:15:00,CST,1,-
VELMA C (TOW),1090026,D,4,2023-10-15 12:42:00,2023-10-15 12:43:00,2023-10-15 13:30:00,CST,1,-
STEVE ALLEY,1322117,U,6,2023-10-11 07:41:00,,,CST,26,
AL CENAC,1316302,D,3,2023-10-11 07:26:00,,,CST,41,
CULLEN PASENTINE,1273050,U,1,2023-10-09 09:42:00,2023-10-09 10:22:00,2023-10-09 10:36:00,CST,40,-
ALMA GRACE,1321735,U,2,2023-10-09 09:05:00,2023-10-09 09:49:00,2023-10-09 10:21:00,CST,44,-
MAC ANDREW MCKINNEY (TOW),1234978,D,5,2023-10-09 08:37:00,2023-10-09 08:38:00,2023-10-09 09:48:00,CST,1,-
BRANDON KYLE (TOW) 75 X 30,1273532,D,2,2023-10-09 05:14:00,2023-10-09 06:20:00,2023-10-09 06:42:00,CST,66,-
ANITA EVE SHARP  (TOW 1985),680357,D,3,2023-10-09 04:35:00,2023-10-09 05:16:00,2023-10-09 06:19:00,CST,41,-
MISS CATHERINE ,1301428,U,2,2023-10-09 03:14:00,2023-10-09 04:45:00,2023-10-09 05:15:00,CST,91,-
CAPT TIMMY,628797,U,2,2023-10-09 02:25:00,2023-10-09 04:01:00,2023-10-09 04:44:00,CST,96,-
LIBERTY (TOW 75X30),1141276,D,2,2023-10-09 02:30:00,2023-10-09 03:25:00,2023-10-09 04:00:00,CST,55,-
CAPT. JERRY J. WILTZ (TOW2012),1238777,D,2,2023-10-09 01:29:00,2023-10-09 02:33:00,2023-10-09 03:24:00,CST,64,-
LAFITTE,1242386,U,2,2023-10-09 01:29:00,2023-10-09 01:33:00,2023-10-09 02:32:00,CST,4,-
RIO GRANDE,1248275,U,2,2023-10-09 00:46:00,2023-10-09 00:47:00,2023-10-09 01:32:00,CST,1,-
PECAN ISLAND,1243601,D,2,2023-10-08 23:20:00,2023-10-08 23:35:00,2023-10-09 00:26:00,CST,15,-
MISS GABRIELLA,1265914,U,2,2023-10-08 21:37:00,2023-10-08 22:51:00,2023-10-08 23:34:00,CST,74,-
MIKE MITCHELL,624349,U,6,2023-10-08 21:15:00,2023-10-08 21:16:00,2023-10-08 22:50:00,CST,1,-
EMILY WEBBER,1276027,U,2,2023-10-08 17:27:00,2023-10-08 19:03:00,2023-10-08 19:30:00,CST,96,-
LADY OF LOURDES (TOW),1212047,D,6,2023-10-08 18:15:00,2023-10-08 18:41:00,2023-10-08 19:02:00,CST,26,-
MV HALLIE M. MERRICK,1247505,D,2,2023-10-08 16:32:00,2023-10-08 18:18:00,2023-10-08 18:40:00,CST,106,-
SYDNEE TAYLOR (TOW),1191691,U,1,2023-10-08 16:57:00,2023-10-08 17:28:00,2023-10-08 17:39:00,CST,31,-
KARL SENNER ,1244550,U,3,2023-10-08 16:26:00,2023-10-08 17:04:00,2023-10-08 17:23:00,CST,38,-
INTRA RECOIL(TOW),533346,U,2,2023-10-08 14:37:00,2023-10-08 15:12:00,2023-10-08 15:34:00,CST,35,-
BULL CALF (TOW),646702,U,1,2023-10-08 13:51:00,2023-10-08 14:06:00,2023-10-08 14:15:00,CST,15,-
SID MOLLER (TOW 2009),1216426,D,2,2023-10-08 12:32:00,2023-10-08 12:50:00,2023-10-08 13:15:00,CST,18,-
ROY MICHAEL (TOW 2015) 75X30,1263752,U,2,2023-09-24 04:50:00,,,CST,77,00
FRIO (TOW 2013) 85X35,1249711,D,2,2023-09-24 04:43:00,,,CST,84,2
LAURENCE M GONSOULIN (TOW 2014,1252652,D,2,2023-09-24 04:41:00,,,CST,86,1
AMERICAN CENTURY (TOW 2015),1261315,D,2,2023-09-23 11:22:00,2023-09-23 11:42:00,2023-09-23 11:53:00,CST,20,-
LESLIE (TOW 73X31),1218576,D,6,2023-09-23 08:32:00,2023-09-23 11:03:00,2023-09-23 11:29:00,CST,151,-
SEA DRIFT (TOW),1045761,D,2,2023-09-23 08:00:00,2023-09-23 10:32:00,2023-09-23 10:55:00,CST,152,-
SHERIDAN A,1251629,U,2,2023-09-23 08:51:00,2023-09-23 09:42:00,2023-09-23 09:59:00,CST,51,-
CAPT DOUG WRIGHT,1202864,U,6,2023-09-23 08:23:00,2023-09-23 09:13:00,2023-09-23 09:34:00,CST,50,-
COMMANDER,1069168,U,1,2023-09-23 07:14:00,2023-09-23 08:54:00,2023-09-23 09:05:00,CST,100,-
MARY ENA DEVALL (TOW),569520,U,1,2023-09-23 07:03:00,2023-09-23 08:20:00,2023-09-23 08:30:00,CST,77,-
BRANDON KYLE (TOW) 75 X 30,1273532,U,2,2023-09-23 06:58:00,2023-09-23 07:56:00,2023-09-23 08:18:00,CST,58,-
PORT EADS (TOW 2016) 69X30,1263200,U,2,2023-09-23 06:54:00,2023-09-23 07:29:00,2023-09-23 07:49:00,CST,35,-
STEVE RICHOUX (TOW),568988,U,6,2023-09-23 06:26:00,2023-09-23 07:08:00,2023-09-23 07:20:00,CST,42,-
PETER BRENT ICE,1301258,U,2,2023-09-23 04:25:00,2023-09-23 05:10:00,2023-09-23 05:40:00,CST,45,-
RALPH RENFRO (TOW 2012) 84X32,1243956,D,2,2023-09-23 03:31:00,2023-09-23 03:32:00,2023-09-23 04:17:00,CST,1,-
CINCINNATI (TOW),1126162,U,2,2023-09-23 00:31:00,2023-09-23 02:08:00,2023-09-23 02:35:00,CST,97,-
RAY S (TOW 2017),1282990,U,2,2023-09-23 00:02:00,2023-09-23 01:46:00,2023-09-23 02:07:00,CST,104,-
DARIAN ALEXANDRA (TOW 2019),1269031,U,3,2023-09-22 22:38:00,2023-09-23 01:13:00,2023-09-23 01:45:00,CST,155,-
MARI LAMPTON (TOW 106X32),1208146,U,3,2023-09-22 20:48:00,2023-09-23 00:27:00,2023-09-23 01:11:00,CST,219,-
CAPTAIN RAPHAEL (TOW 1980),622432,D,2,2023-09-22 22:26:00,2023-09-23 00:00:00,2023-09-23 00:25:00,CST,94,-
PINTAIL (TOW 2009) 57X28,1225748,D,1,2023-09-22 22:07:00,2023-09-22 23:08:00,2023-09-22 23:57:00,CST,61,-
GOOD SHEPHERD ( TOW ),1209074,D,2,2023-09-22 20:45:00,2023-09-22 23:06:00,2023-09-22 23:50:00,CST,141,-
NATCHEZ EXPRESS,1217460,D,2,2023-09-22 20:27:00,2023-09-22 22:05:00,2023-09-22 23:05:00,CST,98,-
CHAMPION ( TOW 2013) 85X35,1247079,U,3,2023-09-22 20:04:00,2023-09-22 21:39:00,2023-09-22 22:02:00,CST,95,-
DRUM BAY,1238759,U,3,2023-09-22 20:02:00,2023-09-22 21:18:00,2023-09-22 21:37:00,CST,76,-
FALCON,1324494,U,2,2023-09-22 18:55:00,2023-09-22 20:18:00,2023-09-22 21:17:00,CST,83,-
RANDOLPH C,1261475,D,6,2023-09-22 18:22:00,2023-09-22 19:52:00,2023-09-22 20:17:00,CST,90,-
CHOCTAW (TOW),971260,D,2,2023-09-22 17:50:00,2023-09-22 19:04:00,2023-09-22 19:51:00,CST,74,-
CAPT ANDY LAKE (TOW),1239502,U,3,2023-09-22 17:28:00,2023-09-22 18:13:00,2023-09-22 19:03:00,CST,45,-
LAURA M,1315595,D,2,2023-09-22 17:22:00,2023-09-22 17:51:00,2023-09-22 18:12:00,CST,29,-
ROBERT MUDD (TOW,1229106,U,2,2023-09-22 15:17:00,2023-09-22 15:34:00,2023-09-22 15:40:00,CST,17,-
COCHRAN,1196742,U,2,2023-09-22 12:54:00,2023-09-22 13:23:00,2023-09-22 13:49:00,CST,29,-
FREEDOM (TOW),287518,U,6,2023-09-22 12:30:00,2023-09-22 12:55:00,2023-09-22 13:02:00,CST,25,-
ENDURANCE (TOW 2011)81X30,1232349,U,2,2023-09-22 11:21:00,2023-09-22 11:39:00,2023-09-22 11:57:00,CST,18,-
POINT MALLARD (TOW 2012) 78X34,1240393,D,2,2023-09-22 10:13:00,2023-09-22 10:44:00,2023-09-22 10:59:00,CST,31,-
AMERICAN STRONG (TOW 2016),1272102,D,2,2023-09-22 09:56:00,2023-09-22 10:08:00,2023-09-22 10:21:00,CST,12,-
SEA HOG (TOW),621554,D,1,2023-09-22 08:45:00,2023-09-22 08:58:00,2023-09-22 09:11:00,CST,13,-
RISEN SAVIOUR (TOW),1191228,U,6,2023-09-22 06:27:00,2023-09-22 08:09:00,2023-09-22 08:27:00,CST,102,-
TOM HENDERSON,1315976,U,3,2023-09-22 06:06:00,2023-09-22 07:16:00,2023-09-22 07:30:00,CST,70,-
DAVID MCNEMAR (TOW 2010),1226350,U,2,2023-09-22 06:04:00,2023-09-22 06:39:00,2023-09-22 07:08:00,CST,35,-
DANNY OCKMAN,644041,D,3,2023-09-22 05:00:00,2023-09-22 05:11:00,2023-09-22 05:39:00,CST,11,-
RENEE T WHATLEY (TOW),1194317,U,1,2023-09-22 04:09:00,2023-09-22 04:09:00,2023-09-22 04:40:00,CST,0,-
INNOVATOR (TOW 2003),1141274,U,2,2023-09-22 03:04:00,2023-09-22 03:27:00,2023-09-22 03:59:00,CST,23,-
JEFF KINDL (TOW 2016) 86X35,1266571,U,6,2023-09-22 02:15:00,2023-09-22 02:45:00,2023-09-22 03:25:00,CST,30,-
ERIC BUNCE (TOW 2011),1230374,D,1,2023-09-22 01:30:00,2023-09-22 02:13:00,2023-09-22 02:42:00,CST,43,-
SANDPIPER (TOW 2011) 34X78,1237330,D,2,2023-09-22 00:52:00,2023-09-22 01:42:00,2023-09-22 02:39:00,CST,50,-
HUGH S MONSTED (TOW),1151737,U,2,2023-09-21 23:33:00,2023-09-22 00:35:00,2023-09-22 01:39:00,CST,62,-
TENSAW (TOW 65X26 ),1186668,D,1,2023-09-21 23:50:00,2023-09-22 00:10:00,2023-09-22 00:33:00,CST,20,-
RALPH C,1292862,D,2,2023-09-21 22:24:00,2023-09-21 23:29:00,2023-09-22 00:09:00,CST,65,-
KATHY AZLIN,1252651,U,1,2023-09-21 22:06:00,2023-09-21 23:00:00,2023-09-21 23:28:00,CST,54,-
FATHER PAT (TOW 2011) 76X35,1237423,U,3,2023-09-21 22:01:00,2023-09-21 22:37:00,2023-09-21 22:59:00,CST,36,-
NATCHEZ EXPRESS,1217460,U,2,2023-09-21 21:52:00,2023-09-21 21:53:00,2023-09-21 22:35:00,CST,1,-
CAPT ANTHONY (TOW 2011),1232275,D,1,2023-09-21 19:44:00,2023-09-21 20:05:00,2023-09-21 20:21:00,CST,21,-
STEVEN M BRYAN (2010) 86X32,1223817,D,2,2023-09-21 19:30:00,2023-09-21 19:31:00,2023-09-21 20:04:00,CST,1,-
LIV (TOW 2015) 72X30,1261486,U,4,2023-09-21 18:31:00,2023-09-21 18:37:00,2023-09-21 19:20:00,CST,6,-
H J DUPRE (TOW),532464,U,2,2023-09-21 17:52:00,2023-09-21 18:13:00,2023-09-21 18:36:00,CST,21,-
BROOKE BANTA 75X30,1233112,U,2,2023-09-21 17:07:00,2023-09-21 17:53:00,2023-09-21 18:04:00,CST,46,-
MADELINE ( TOW 2008 ),1209145,D,2,2023-09-21 16:51:00,2023-09-21 17:15:00,2023-09-21 17:30:00,CST,24,-
MISS MICHELLE  (TOW),607802,D,1,2023-09-21 14:03:00,2023-09-21 15:07:00,2023-09-21 15:18:00,CST,64,-
ST CHARLES (TOW)76X35,1230767,D,3,2023-09-21 13:59:00,2023-09-21 14:42:00,2023-09-21 14:55:00,CST,43,-
CALIFORNIA CHROME (TOW 2019),1292966,D,6,2023-09-21 13:57:00,2023-09-21 14:20:00,2023-09-21 14:37:00,CST,23,-
LINDA HUGHES FARLEY,1273622,U,2,2023-09-21 12:03:00,2023-09-21 12:50:00,2023-09-21 13:03:00,CST,47,-
GEORGE W BANTA (TOW),266928,D,2,2023-09-21 11:30:00,2023-09-21 12:18:00,2023-09-21 12:30:00,CST,48,-
Captain Brantley,1283861,U,2,2023-09-21 10:50:00,2023-09-21 11:39:00,2023-09-21 11:47:00,CST,49,-
M/V GARYVILLE (TOW),1189925,U,1,2023-09-21 10:43:00,2023-09-21 11:01:00,2023-09-21 11:30:00,CST,18,-
AMERICAN LIFE (TOW 2016) 76X34,1268290,U,2,2023-10-08 11:41:00,2023-10-08 11:54:00,2023-10-08 12:10:00,CST,13,-
BOBBY JONES (TOW),502672,U,1,2023-10-08 11:18:00,2023-10-08 11:38:00,2023-10-08 11:50:00,CST,20,-
DRUM BAY,1238759,U,2,2023-10-08 09:37:00,2023-10-08 10:12:00,2023-10-08 10:30:00,CST,35,-
BRONCO,1327838,D,2,2023-10-08 09:13:00,2023-10-08 09:32:00,2023-10-08 09:49:00,CST,19,-
BROOKE BANTA 75X30,1233112,U,2,2023-10-08 07:27:00,2023-10-08 07:59:00,2023-10-08 08:18:00,CST,32,-
RALPH C,1292862,D,2,2023-10-08 06:28:00,2023-10-08 07:27:00,2023-10-08 07:46:00,CST,59,-
ALICE GOLDING,1253566,D,2,2023-10-08 06:04:00,2023-10-08 07:05:00,2023-10-08 07:20:00,CST,61,-
BOBBY JONES (TOW),502672,D,3,2023-10-08 05:42:00,2023-10-08 06:42:00,2023-10-08 07:04:00,CST,60,-
GOOD SHEPHERD ( TOW ),1209074,U,2,2023-10-08 05:40:00,2023-10-08 05:41:00,2023-10-08 06:09:00,CST,1,-
CITATION (TOW),1217083,U,3,2023-10-08 04:11:00,2023-10-08 04:12:00,2023-10-08 04:50:00,CST,1,-
JOYCE MAXINE (TOW 2006) 70X28,1182602,U,2,2023-10-08 02:54:00,2023-10-08 03:19:00,2023-10-08 04:04:00,CST,25,-
TUCKER M HAMILTON,1316602,D,2,2023-10-08 02:33:00,2023-10-08 02:38:00,2023-10-08 03:18:00,CST,5,-
DELACROIX,1256869,D,1,2023-10-08 01:24:00,2023-10-08 02:37:00,2023-10-08 03:14:00,CST,73,-
GREGORY P FRAZIER (TOW),552463,U,1,2023-10-08 00:40:00,2023-10-08 02:21:00,2023-10-08 02:36:00,CST,101,-
MAGNOLIA (TOW 2014),1252791,D,2,2023-10-08 00:39:00,2023-10-08 00:40:00,2023-10-08 01:19:00,CST,1,-
ROY MICHAEL (TOW 2015) 75X30,1263752,D,2,2023-10-07 22:33:00,2023-10-07 23:40:00,2023-10-08 00:20:00,CST,67,-
CAPTAIN MARK (TOW 55X22),622605,D,6,2023-10-07 20:52:00,2023-10-07 22:54:00,2023-10-07 23:35:00,CST,122,-
LIBERTY (TOW 2012) 85X30,1236134,D,1,2023-10-07 20:45:00,2023-10-07 22:53:00,2023-10-07 23:31:00,CST,128,-
DANNY OCKMAN,644041,U,6,2023-10-07 20:19:00,2023-10-07 22:12:00,2023-10-07 22:52:00,CST,113,-
T H KELLY (TOW),693109,D,6,2023-10-07 20:13:00,2023-10-07 21:46:00,2023-10-07 22:11:00,CST,93,-
CAPT DOUG WRIGHT,1202864,D,3,2023-10-07 20:09:00,2023-10-07 21:26:00,2023-10-07 21:41:00,CST,77,-
RITA (TOW),544740,D,4,2023-10-07 18:16:00,2023-10-07 21:02:00,2023-10-07 21:21:00,CST,166,-
ERNEST YANCEY,1236144,D,2,2023-10-07 16:53:00,2023-10-07 19:51:00,2023-10-07 20:57:00,CST,178,-
ENDEAVOR (TOW),517731,D,2,2023-10-07 18:24:00,2023-10-07 19:17:00,2023-10-07 19:46:00,CST,53,-
NICK LONNEMANN,1266535,U,2,2023-10-07 14:33:00,2023-10-07 18:53:00,2023-10-07 19:16:00,CST,260,-
BETSY BLESSEY,1109349,U,2,2023-10-07 16:57:00,2023-10-07 18:18:00,2023-10-07 18:48:00,CST,81,-
MISS GENEVIEVE,1276019,U,2,2023-10-07 14:34:00,2023-10-07 17:48:00,2023-10-07 18:06:00,CST,194,-
BOLD VENTURE,1301090,U,4,2023-10-07 16:06:00,2023-10-07 17:24:00,2023-10-07 17:38:00,CST,78,-
SOUTHERN BELLE  (TOW),516701,U,6,2023-10-07 14:31:00,2023-10-07 17:11:00,2023-10-07 17:23:00,CST,160,-
ELLY LANE (TOW),560594,U,2,2023-10-07 14:36:00,2023-10-07 16:53:00,2023-10-07 17:08:00,CST,137,-
EDWARD JONES JR (TOW 2011),1236733,D,2,2023-10-07 14:50:00,2023-10-07 15:48:00,2023-10-07 16:09:00,CST,58,-
CHARLIE C (TOW),544273,U,6,2023-10-07 14:25:00,2023-10-07 14:55:00,2023-10-07 15:17:00,CST,30,-
MISS PEYTON,633411,U,2,2023-10-07 12:12:00,2023-10-07 13:32:00,2023-10-07 13:50:00,CST,80,-
CAROL M OTT (TOW),1071633,D,2,2023-10-07 12:12:00,2023-10-07 12:37:00,2023-10-07 13:04:00,CST,25,-
CAPT JAMES (TOW 2015) 78X34,1259533,D,2,2023-10-07 08:01:00,2023-10-07 08:23:00,2023-10-07 08:45:00,CST,22,-
SARAH D (TOW),1167754,U,5,2023-10-07 07:13:00,2023-10-07 07:30:00,2023-10-07 07:50:00,CST,17,-
JEFF KINDL (TOW 2016) 86X35,1266571,U,6,2023-10-07 06:41:00,2023-10-07 06:59:00,2023-10-07 07:20:00,CST,18,-
JADEN PASENTINE,1296289,U,2,2023-10-07 05:54:00,2023-10-07 06:01:00,2023-10-07 06:54:00,CST,7,-
PARKER JAMES (TOW 72' X 30'),1276020,D,3,2023-10-07 05:24:00,2023-10-07 05:25:00,2023-10-07 06:00:00,CST,1,-
JONES (TOW),1211510,D,2,2023-10-07 01:46:00,2023-10-07 02:48:00,2023-10-07 03:51:00,CST,62,-
LINDA HUGHES FARLEY,1273622,U,2,2023-10-07 01:34:00,2023-10-07 02:25:00,2023-10-07 02:47:00,CST,51,-
COCODRIE,1259043,U,2,2023-10-07 00:02:00,2023-10-07 01:51:00,2023-10-07 02:20:00,CST,109,-
LADY OF LOURDES (TOW),1212047,U,6,2023-10-07 00:00:00,2023-10-07 00:43:00,2023-10-07 01:46:00,CST,43,-
LYDIA  (TOW 1994) 79X28,1028379,D,3,2023-10-06 23:42:00,2023-10-06 23:43:00,2023-10-07 00:42:00,CST,1,-
LAURA M,1315595,U,2,2023-10-06 20:55:00,2023-10-06 20:56:00,2023-10-06 21:38:00,CST,1,-
CALIFORNIA CHROME (TOW 2019),1292966,U,5,2023-10-06 18:58:00,2023-10-06 19:37:00,2023-10-06 20:01:00,CST,39,-
KEVIN GOLDSTEIN,1327109,U,2,2023-10-06 18:43:00,2023-10-06 19:09:00,2023-10-06 19:32:00,CST,26,-
JERRY TOROK,1265746,U,2,2023-10-06 18:13:00,2023-10-06 18:14:00,2023-10-06 19:04:00,CST,1,-
HOUSTON FORET (TOW 1981) 57X24,633661,D,1,2023-10-06 16:46:00,2023-10-06 17:33:00,2023-10-06 17:50:00,CST,47,-
ENDURANCE (TOW 2011)81X30,1232349,D,2,2023-10-06 15:57:00,2023-10-06 17:33:00,2023-10-06 17:50:00,CST,96,-
PINTAIL (TOW 2009) 57X28,1225748,D,1,2023-10-06 14:58:00,2023-10-06 17:05:00,2023-10-06 17:17:00,CST,127,-
MARK L DUPLANTIS,1209682,U,6,2023-10-06 15:41:00,2023-10-06 16:12:00,2023-10-06 16:35:00,CST,31,-
LYNN R (TOW),625663,U,1,2023-10-06 14:51:00,2023-10-06 15:40:00,2023-10-06 16:02:00,CST,49,-
BLUE DIAMOND,565688,U,1,2023-10-06 14:38:00,2023-10-06 15:29:00,2023-10-06 15:36:00,CST,51,-
CITATION (TOW),1217083,D,2,2023-10-06 13:16:00,2023-10-06 14:25:00,2023-10-06 14:45:00,CST,69,-
KAREN KOBY (TOW 2011),1230122,D,1,2023-10-06 12:44:00,2023-10-06 14:25:00,2023-10-06 14:45:00,CST,101,-
LARRY B WHIPPLE,1269036,U,2,2023-10-06 10:12:00,2023-10-06 13:49:00,2023-10-06 14:00:00,CST,217,-
M/V LILLIAN LOUISE,1267422,U,3,2023-10-06 11:57:00,2023-10-06 13:29:00,2023-10-06 13:45:00,CST,92,-
NOLAN RHODES (TOW 2014) 83X34,1251937,D,2,2023-10-06 12:10:00,2023-10-06 12:39:00,2023-10-06 12:57:00,CST,29,-
M/V TEXAS CITY,1189892,U,2,2023-10-10 06:48:00,,,CST,34,2
RICHARD TOLAR (85X30),1225115,D,2,2023-10-10 06:41:00,,,CST,41,00
CAPTAIN RAPHAEL (TOW 1980),622432,U,2,2023-10-10 05:58:00,,,CST,84,1
CAPT TIMMY,628797,U,4,2023-09-25 06:42:00,,,CST,25,
BOB DEERE (TOW 2008) 81X30,1215931,U,2,2023-09-25 06:39:00,,,CST,28,
INDEPENDENCE,586238,U,4,2023-09-25 06:34:00,,,CST,33,
EUGENIE J HUGER (TOW 2012),1242009,D,4,2023-09-25 06:31:00,,,CST,36,
STEVE ALLEY,1322117,D,6,2023-09-25 06:11:00,,,CST,56,
ALLIE BROOKE DEVALL,1214852,U,3,2023-09-25 06:08:00,,,CST,59,
MIKE BECHTOLD,586008,D,6,2023-09-25 05:32:00,,,CST,0,
BLANCO ( TOW 2011 ) 84X32,1235527,U,2,2023-10-25 10:50:00,,,CST,1217,W
TIM SCOTT,1253090,U,2,2023-10-26 04:50:00,2023-10-26 06:03:00,2023-10-26 06:29:00,CST,73,-
PARKER JAMES (TOW 72' X 30'),1276020,U,6,2023-10-26 02:11:00,2023-10-26 05:30:00,2023-10-26 05:58:00,CST,199,-
ELLY LANE (TOW),560594,U,2,2023-10-26 04:02:00,2023-10-26 04:56:00,2023-10-26 05:25:00,CST,54,-
COUSHATTA (TOW),1040099,U,2,2023-10-26 02:15:00,2023-10-26 03:53:00,2023-10-26 04:51:00,CST,98,-
ROBERT G STONE JR (TOW),1189439,D,2,2023-10-26 01:34:00,2023-10-26 03:29:00,2023-10-26 03:52:00,CST,115,-
RALPH RENFRO (TOW 2012) 84X32,1243956,D,2,2023-10-26 01:16:00,2023-10-26 02:52:00,2023-10-26 03:24:00,CST,96,-
BETH WILSON,1121373,D,2,2023-10-26 01:14:00,2023-10-26 01:57:00,2023-10-26 02:47:00,CST,43,-
KATHRYN T DEVALL (TOW 2013),1243632,U,1,2023-10-25 22:50:00,2023-10-26 01:18:00,2023-10-26 01:56:00,CST,148,-
LADY LOREN (TOW 77X29),1213455,D,1,2023-10-25 22:37:00,2023-10-26 00:50:00,2023-10-26 01:17:00,CST,133,-
LAKE BORGNE,1243596,D,2,2023-10-25 22:35:00,2023-10-26 00:01:00,2023-10-26 00:45:00,CST,86,-
KEVIN ALLEN ,1273624,U,2,2023-10-25 22:31:00,2023-10-25 23:33:00,2023-10-25 23:59:00,CST,62,-
MISS GENEVIEVE,1276019,U,2,2023-10-25 22:07:00,2023-10-25 22:34:00,2023-10-25 23:28:00,CST,27,-
JERIS AUTHEMENT,1252182,D,2,2023-10-25 21:40:00,2023-10-25 21:47:00,2023-10-25 22:33:00,CST,7,-
KAYLIN NICOLE (TOW 2016) 81X32,1271719,U,2,2023-10-25 18:51:00,2023-10-25 18:52:00,2023-10-25 19:22:00,CST,1,-
MANNIE (TOW 2009),1217770,U,2,2023-10-25 17:07:00,2023-10-25 17:08:00,2023-10-25 17:50:00,CST,1,-
CLELAND POWELL (TOW 2009),1223818,D,2,2023-10-25 14:22:00,2023-10-25 15:10:00,2023-10-25 15:35:00,CST,48,-
NATHAN GOLDING (TOW),1199250,D,2,2023-10-25 14:17:00,2023-10-25 14:18:00,2023-10-25 15:09:00,CST,1,-
PECAN ISLAND,1243601,D,2,2023-10-25 12:26:00,2023-10-25 13:15:00,2023-10-25 13:54:00,CST,49,-
BLR GENERAL (TOW),501668,U,1,2023-10-25 12:38:00,2023-10-25 12:57:00,2023-10-25 13:14:00,CST,19,-
COCODRIE,1259043,U,2,2023-10-25 11:57:00,2023-10-25 12:46:00,2023-10-25 13:09:00,CST,49,-
JEFFREY GRANT,1253473,D,1,2023-10-25 11:59:00,2023-10-25 12:18:00,2023-10-25 12:45:00,CST,19,-
WILSEY DUPRE (TOW 2010),1224664,D,2,2023-10-25 10:31:00,2023-10-25 11:31:00,2023-10-25 12:17:00,CST,60,-
SWEET LAKE,1243599,D,2,2023-10-25 07:20:00,2023-10-25 08:39:00,2023-10-25 08:58:00,CST,79,-
ENTERPRISE,1247595,D,2,2023-10-25 07:10:00,2023-10-25 08:11:00,2023-10-25 08:38:00,CST,61,-
FREEDOM (TOW),287518,D,6,2023-10-25 07:05:00,2023-10-25 07:06:00,2023-10-25 08:10:00,CST,1,-
GRAND ISLE(72X30),1243597,U,1,2023-10-24 03:20:00,2023-10-24 03:47:00,2023-10-24 04:27:00,CST,27,-
CHARLES BOSTON ,1276022,D,2,2023-10-19 06:57:00,,,CST,25,
KIMBERLY HIDALGO,1253551,D,1,2023-10-19 06:28:00,,,CST,54,1
